id,isResult,h,a,goals,xG,datetime,forecast
22044,True,89,80,"{'h': '2', 'a': '1'}","{'h': '4.03949', 'a': '2.3512'}",2023-12-06 20:15:00,"{'w': '0.7338', 'd': '0.1466', 'l': '0.1196'}"
22037,True,72,86,"{'h': '3', 'a': '0'}","{'h': '2.95393', 'a': '1.29564'}",2023-12-07 19:30:00,"{'w': '0.7544', 'd': '0.1534', 'l': '0.0922'}"
22041,True,82,81,"{'h': '1', 'a': '2'}","{'h': '1.61268', 'a': '1.7409'}",2023-12-07 20:15:00,"{'w': '0.3319', 'd': '0.2535', 'l': '0.4146'}"
22047,True,78,87,"{'h': '1', 'a': '2'}","{'h': '1.79152', 'a': '1.3708'}",2023-12-09 12:30:00,"{'w': '0.4846', 'd': '0.276', 'l': '0.2394'}"
22046,True,220,92,"{'h': '1', 'a': '1'}","{'h': '2.96247', 'a': '1.05162'}",2023-12-09 15:00:00,"{'w': '0.8189', 'd': '0.1267', 'l': '0.0544'}"
22051,True,89,73,"{'h': '0', 'a': '3'}","{'h': '1.11296', 'a': '1.9742'}",2023-12-09 15:00:00,"{'w': '0.1539', 'd': '0.2242', 'l': '0.6219'}"
22052,True,238,244,"{'h': '1', 'a': '0'}","{'h': '0.841976', 'a': '0.644638'}",2023-12-09 15:00:00,"{'w': '0.3909', 'd': '0.3656', 'l': '0.2435'}"
22054,True,229,249,"{'h': '1', 'a': '1'}","{'h': '1.02199', 'a': '1.21801'}",2023-12-09 15:00:00,"{'w': '0.2745', 'd': '0.3237', 'l': '0.4018'}"
22045,True,71,83,"{'h': '1', 'a': '0'}","{'h': '0.628499', 'a': '1.71667'}",2023-12-09 17:30:00,"{'w': '0.0978', 'd': '0.2163', 'l': '0.6859'}"
22048,True,72,80,"{'h': '2', 'a': '0'}","{'h': '1.11437', 'a': '0.885512'}",2023-12-10 14:00:00,"{'w': '0.4245', 'd': '0.3286', 'l': '0.2469'}"
22049,True,228,81,"{'h': '5', 'a': '0'}","{'h': '2.1884', 'a': '0.983'}",2023-12-10 14:00:00,"{'w': '0.6859', 'd': '0.1905', 'l': '0.1236'}"
22050,True,256,88,"{'h': '1', 'a': '2'}","{'h': '0.689037', 'a': '2.23353'}",2023-12-10 14:00:00,"{'w': '0.054', 'd': '0.178', 'l': '0.768'}"
22053,True,82,86,"{'h': '4', 'a': '1'}","{'h': '4.40118', 'a': '1.61368'}",2023-12-10 16:30:00,"{'w': '0.8961', 'd': '0.0703', 'l': '0.0336'}"
22063,True,249,82,"{'h': '0', 'a': '2'}","{'h': '1.70569', 'a': '1.60738'}",2023-12-15 20:00:00,"{'w': '0.3911', 'd': '0.2583', 'l': '0.3506'}"
22059,True,80,238,"{'h': '2', 'a': '0'}","{'h': '3.27322', 'a': '0.44014'}",2023-12-16 15:00:00,"{'w': '0.9605', 'd': '0.0315', 'l': '0.008'}"
22061,True,88,78,"{'h': '2', 'a': '2'}","{'h': '2.41646', 'a': '1.64977'}",2023-12-16 15:00:00,"{'w': '0.5547', 'd': '0.2489', 'l': '0.1964'}"
22062,True,86,228,"{'h': '3', 'a': '0'}","{'h': '4.27933', 'a': '0.471042'}",2023-12-16 15:00:00,"{'w': '0.99', 'd': '0.0089', 'l': '0.0011'}"
22058,True,92,72,"{'h': '0', 'a': '2'}","{'h': '0.811435', 'a': '2.22305'}",2023-12-16 17:30:00,"{'w': '0.082', 'd': '0.1611', 'l': '0.7569'}"
22056,True,83,220,"{'h': '2', 'a': '0'}","{'h': '2.76976', 'a': '0.663054'}",2023-12-17 14:00:00,"{'w': '0.8439', 'd': '0.1165', 'l': '0.0396'}"
22057,True,244,71,"{'h': '1', 'a': '2'}","{'h': '0.796812', 'a': '1.4664'}",2023-12-17 14:00:00,"{'w': '0.1774', 'd': '0.2816', 'l': '0.541'}"
22064,True,81,229,"{'h': '3', 'a': '0'}","{'h': '1.03828', 'a': '0.556206'}",2023-12-17 14:00:00,"{'w': '0.4864', 'd': '0.3306', 'l': '0.183'}"
22060,True,87,89,"{'h': '0', 'a': '0'}","{'h': '1.97111', 'a': '0.632715'}",2023-12-17 16:30:00,"{'w': '0.7148', 'd': '0.1924', 'l': '0.0928'}"
22066,True,78,220,"{'h': '1', 'a': '1'}","{'h': '1.65409', 'a': '1.33653'}",2023-12-21 20:00:00,"{'w': '0.455', 'd': '0.2631', 'l': '0.2819'}"
22065,True,71,238,"{'h': '1', 'a': '1'}","{'h': '1.21861', 'a': '0.646159'}",2023-12-22 20:00:00,"{'w': '0.5001', 'd': '0.3312', 'l': '0.1687'}"
22072,True,81,89,"{'h': '2', 'a': '0'}","{'h': '1.51468', 'a': '0.730496'}",2023-12-23 12:30:00,"{'w': '0.5925', 'd': '0.2598', 'l': '0.1477'}"
22067,True,228,92,"{'h': '0', 'a': '2'}","{'h': '1.38096', 'a': '0.41714'}",2023-12-23 15:00:00,"{'w': '0.6363', 'd': '0.2621', 'l': '0.1016'}"
22069,True,256,86,"{'h': '1', 'a': '0'}","{'h': '1.81844', 'a': '1.41488'}",2023-12-23 15:00:00,"{'w': '0.4862', 'd': '0.2508', 'l': '0.263'}"
22070,True,249,73,"{'h': '2', 'a': '3'}","{'h': '0.791806', 'a': '1.89067'}",2023-12-23 15:00:00,"{'w': '0.1303', 'd': '0.2073', 'l': '0.6624'}"
22071,True,82,72,"{'h': '2', 'a': '1'}","{'h': '1.57527', 'a': '1.98385'}",2023-12-23 15:00:00,"{'w': '0.2879', 'd': '0.2354', 'l': '0.4767'}"
22068,True,87,83,"{'h': '1', 'a': '1'}","{'h': '0.982901', 'a': '0.851681'}",2023-12-23 17:30:00,"{'w': '0.377', 'd': '0.3338', 'l': '0.2892'}"
22073,True,229,80,"{'h': '2', 'a': '1'}","{'h': '1.74626', 'a': '1.75447'}",2023-12-24 13:00:00,"{'w': '0.3603', 'd': '0.2626', 'l': '0.3771'}"
22083,True,86,249,"{'h': '1', 'a': '3'}","{'h': '2.79106', 'a': '3.1074'}",2023-12-26 12:30:00,"{'w': '0.3064', 'd': '0.2328', 'l': '0.4608'}"
22075,True,73,228,"{'h': '3', 'a': '0'}","{'h': '2.07911', 'a': '0.324365'}",2023-12-26 15:00:00,"{'w': '0.8555', 'd': '0.1194', 'l': '0.0251'}"
22084,True,238,256,"{'h': '2', 'a': '3'}","{'h': '3.61788', 'a': '0.715575'}",2023-12-26 15:00:00,"{'w': '0.9422', 'd': '0.044', 'l': '0.0138'}"
22079,True,92,87,"{'h': '0', 'a': '2'}","{'h': '0.972389', 'a': '1.68451'}",2023-12-26 17:30:00,"{'w': '0.1994', 'd': '0.2625', 'l': '0.5381'}"
22082,True,89,71,"{'h': '3', 'a': '2'}","{'h': '1.20104', 'a': '1.83637'}",2023-12-26 20:00:00,"{'w': '0.1985', 'd': '0.2573', 'l': '0.5442'}"
22077,True,244,229,"{'h': '1', 'a': '4'}","{'h': '2.59347', 'a': '1.89483'}",2023-12-27 19:30:00,"{'w': '0.5428', 'd': '0.2254', 'l': '0.2318'}"
22080,True,80,78,"{'h': '2', 'a': '1'}","{'h': '2.73005', 'a': '0.958077'}",2023-12-27 19:30:00,"{'w': '0.8078', 'd': '0.135', 'l': '0.0572'}"
22081,True,72,88,"{'h': '1', 'a': '3'}","{'h': '1.23529', 'a': '2.28321'}",2023-12-27 20:15:00,"{'w': '0.1381', 'd': '0.2182', 'l': '0.6437'}"
22078,True,220,82,"{'h': '4', 'a': '2'}","{'h': '3.84702', 'a': '2.06955'}",2023-12-28 19:30:00,"{'w': '0.767', 'd': '0.1299', 'l': '0.1031'}"
22076,True,83,81,"{'h': '0', 'a': '2'}","{'h': '2.7884', 'a': '1.59711'}",2023-12-28 20:15:00,"{'w': '0.6535', 'd': '0.2038', 'l': '0.1427'}"
22089,True,256,80,"{'h': '2', 'a': '3'}","{'h': '2.64093', 'a': '1.57463'}",2023-12-30 12:30:00,"{'w': '0.6595', 'd': '0.2081', 'l': '0.1324'}"
22085,True,71,92,"{'h': '3', 'a': '2'}","{'h': '2.92587', 'a': '1.11923'}",2023-12-30 15:00:00,"{'w': '0.8066', 'd': '0.131', 'l': '0.0624'}"
22086,True,78,244,"{'h': '3', 'a': '1'}","{'h': '1.61057', 'a': '1.28731'}",2023-12-30 15:00:00,"{'w': '0.4365', 'd': '0.2865', 'l': '0.277'}"
22090,True,88,238,"{'h': '2', 'a': '0'}","{'h': '2.24229', 'a': '0.263211'}",2023-12-30 15:00:00,"{'w': '0.9141', 'd': '0.0761', 'l': '0.0098'}"
22094,True,229,72,"{'h': '3', 'a': '0'}","{'h': '2.64477', 'a': '0.519641'}",2023-12-30 15:00:00,"{'w': '0.916', 'd': '0.0694', 'l': '0.0146'}"
22091,True,249,89,"{'h': '2', 'a': '1'}","{'h': '0.744348', 'a': '0.651905'}",2023-12-30 17:30:00,"{'w': '0.3432', 'd': '0.3817', 'l': '0.2751'}"
22087,True,228,83,"{'h': '2', 'a': '1'}","{'h': '1.52829', 'a': '1.6591'}",2023-12-31 14:00:00,"{'w': '0.3212', 'd': '0.286', 'l': '0.3928'}"
22092,True,82,73,"{'h': '3', 'a': '1'}","{'h': '2.15027', 'a': '1.58229'}",2023-12-31 14:00:00,"{'w': '0.5177', 'd': '0.2287', 'l': '0.2536'}"
22088,True,87,86,"{'h': '4', 'a': '2'}","{'h': '6.67151', 'a': '0.910974'}",2024-01-01 19:00:00,"{'w': '0.9981', 'd': '0.0015', 'l': '0.0004'}"
22093,True,81,220,"{'h': '0', 'a': '0'}","{'h': '0.9831', 'a': '2.1552'}",2024-01-02 18:30:00,"{'w': '0.1215', 'd': '0.2187', 'l': '0.6598'}"
22096,True,92,256,"{'h': '1', 'a': '1'}","{'h': '1.52023', 'a': '0.965167'}",2024-01-12 19:45:00,"{'w': '0.514', 'd': '0.2735', 'l': '0.2125'}"
22097,True,80,228,"{'h': '1', 'a': '0'}","{'h': '2.0456', 'a': '0.697847'}",2024-01-13 12:30:00,"{'w': '0.7466', 'd': '0.1756', 'l': '0.0778'}"
22100,True,86,88,"{'h': '2', 'a': '3'}","{'h': '1.23638', 'a': '2.55452'}",2024-01-13 17:30:00,"{'w': '0.1202', 'd': '0.1796', 'l': '0.7002'}"
22098,True,72,71,"{'h': '0', 'a': '0'}","{'h': '1.03664', 'a': '1.3435'}",2024-01-14 14:00:00,"{'w': '0.2719', 'd': '0.3045', 'l': '0.4236'}"
22099,True,89,82,"{'h': '2', 'a': '2'}","{'h': '0.923233', 'a': '1.31224'}",2024-01-14 16:30:00,"{'w': '0.2351', 'd': '0.3057', 'l': '0.4592'}"
22103,True,83,78,"{'h': '5', 'a': '0'}","{'h': '3.52167', 'a': '0.288083'}",2024-01-20 12:30:00,"{'w': '0.967', 'd': '0.029', 'l': '0.004'}"
22104,True,244,249,"{'h': '3', 'a': '2'}","{'h': '1.94219', 'a': '1.22251'}",2024-01-20 17:30:00,"{'w': '0.5612', 'd': '0.2428', 'l': '0.196'}"
22101,True,238,81,"{'h': '2', 'a': '2'}","{'h': '2.61362', 'a': '2.4241'}",2024-01-21 14:00:00,"{'w': '0.4271', 'd': '0.2342', 'l': '0.3387'}"
22102,True,73,87,"{'h': '0', 'a': '4'}","{'h': '0.834585', 'a': '1.53344'}",2024-01-21 16:30:00,"{'w': '0.1701', 'd': '0.2667', 'l': '0.5632'}"
22095,True,220,229,"{'h': '0', 'a': '0'}","{'h': '1.3701', 'a': '1.14116'}",2024-01-22 19:45:00,"{'w': '0.3979', 'd': '0.3324', 'l': '0.2697'}"
22108,True,249,83,"{'h': '1', 'a': '2'}","{'h': '0.631618', 'a': '1.39143'}",2024-01-30 19:30:00,"{'w': '0.1572', 'd': '0.2831', 'l': '0.5597'}"
22106,True,228,72,"{'h': '0', 'a': '0'}","{'h': '2.37499', 'a': '2.83317'}",2024-01-30 19:45:00,"{'w': '0.308', 'd': '0.2134', 'l': '0.4786'}"
22107,True,256,220,"{'h': '4', 'a': '0'}","{'h': '3.63312', 'a': '1.01366'}",2024-01-30 19:45:00,"{'w': '0.9284', 'd': '0.0547', 'l': '0.0169'}"
22112,True,78,238,"{'h': '3', 'a': '2'}","{'h': '1.1601', 'a': '0.768467'}",2024-01-30 20:00:00,"{'w': '0.4684', 'd': '0.3204', 'l': '0.2112'}"
22105,True,71,86,"{'h': '1', 'a': '3'}","{'h': '1.44485', 'a': '3.3224'}",2024-01-30 20:15:00,"{'w': '0.0747', 'd': '0.1228', 'l': '0.8025'}"
22109,True,82,244,"{'h': '3', 'a': '2'}","{'h': '3.36194', 'a': '1.59637'}",2024-01-31 19:30:00,"{'w': '0.7778', 'd': '0.1393', 'l': '0.0829'}"
22114,True,88,92,"{'h': '3', 'a': '1'}","{'h': '1.84756', 'a': '1.49114'}",2024-01-31 19:30:00,"{'w': '0.45', 'd': '0.2838', 'l': '0.2662'}"
22113,True,87,80,"{'h': '4', 'a': '1'}","{'h': '3.6627', 'a': '0.477972'}",2024-01-31 20:15:00,"{'w': '0.9634', 'd': '0.0301', 'l': '0.0065'}"
22110,True,81,73,"{'h': '1', 'a': '1'}","{'h': '1.3128', 'a': '1.13487'}",2024-02-01 19:30:00,"{'w': '0.4096', 'd': '0.3213', 'l': '0.2691'}"
22111,True,229,89,"{'h': '3', 'a': '4'}","{'h': '2.27609', 'a': '3.22698'}",2024-02-01 20:15:00,"{'w': '0.188', 'd': '0.209', 'l': '0.603'}"
22121,True,72,82,"{'h': '2', 'a': '2'}","{'h': '3.25881', 'a': '0.922371'}",2024-02-03 12:30:00,"{'w': '0.9354', 'd': '0.0526', 'l': '0.012'}"
22118,True,220,78,"{'h': '4', 'a': '1'}","{'h': '1.92591', 'a': '0.241137'}",2024-02-03 15:00:00,"{'w': '0.8463', 'd': '0.129', 'l': '0.0247'}"
22119,True,92,228,"{'h': '2', 'a': '2'}","{'h': '1.00428', 'a': '1.28806'}",2024-02-03 15:00:00,"{'w': '0.2812', 'd': '0.293', 'l': '0.4258'}"
22123,True,86,256,"{'h': '4', 'a': '4'}","{'h': '2.37353', 'a': '2.67463'}",2024-02-03 15:00:00,"{'w': '0.3138', 'd': '0.2276', 'l': '0.4586'}"
22124,True,238,71,"{'h': '0', 'a': '5'}","{'h': '1.52784', 'a': '2.99015'}",2024-02-03 17:30:00,"{'w': '0.0949', 'd': '0.1699', 'l': '0.7352'}"
22115,True,73,249,"{'h': '1', 'a': '1'}","{'h': '1.1895', 'a': '0.456548'}",2024-02-04 14:00:00,"{'w': '0.6339', 'd': '0.2803', 'l': '0.0858'}"
22120,True,80,229,"{'h': '2', 'a': '4'}","{'h': '2.35967', 'a': '2.48996'}",2024-02-04 14:00:00,"{'w': '0.3563', 'd': '0.229', 'l': '0.4147'}"
22122,True,89,81,"{'h': '3', 'a': '0'}","{'h': '0.96721', 'a': '1.1807'}",2024-02-04 14:00:00,"{'w': '0.2964', 'd': '0.3006', 'l': '0.403'}"
22116,True,83,87,"{'h': '3', 'a': '1'}","{'h': '2.8526', 'a': '0.542052'}",2024-02-04 16:30:00,"{'w': '0.8894', 'd': '0.0841', 'l': '0.0265'}"
22117,True,244,88,"{'h': '1', 'a': '3'}","{'h': '0.865741', 'a': '2.10785'}",2024-02-05 20:00:00,"{'w': '0.1246', 'd': '0.1938', 'l': '0.6816'}"
22130,True,88,72,"{'h': '2', 'a': '0'}","{'h': '1.58971', 'a': '0.192072'}",2024-02-10 12:30:00,"{'w': '0.7703', 'd': '0.1961', 'l': '0.0336'}"
22127,True,228,73,"{'h': '3', 'a': '1'}","{'h': '1.7456', 'a': '2.60612'}",2024-02-10 15:00:00,"{'w': '0.2024', 'd': '0.2217', 'l': '0.5759'}"
22128,True,87,92,"{'h': '3', 'a': '1'}","{'h': '3.14734', 'a': '1.11123'}",2024-02-10 15:00:00,"{'w': '0.8055', 'd': '0.1243', 'l': '0.0702'}"
22129,True,256,238,"{'h': '1', 'a': '3'}","{'h': '1.76215', 'a': '1.98283'}",2024-02-10 15:00:00,"{'w': '0.2937', 'd': '0.2842', 'l': '0.4221'}"
22132,True,82,220,"{'h': '2', 'a': '1'}","{'h': '2.10928', 'a': '1.49285'}",2024-02-10 15:00:00,"{'w': '0.5182', 'd': '0.2553', 'l': '0.2265'}"
22134,True,229,244,"{'h': '0', 'a': '2'}","{'h': '1.05781', 'a': '1.84908'}",2024-02-10 15:00:00,"{'w': '0.1694', 'd': '0.2406', 'l': '0.59'}"
22131,True,249,86,"{'h': '2', 'a': '3'}","{'h': '0.968075', 'a': '0.511375'}",2024-02-10 17:30:00,"{'w': '0.4805', 'd': '0.3509', 'l': '0.1686'}"
22133,True,81,83,"{'h': '0', 'a': '6'}","{'h': '0.191065', 'a': '3.99893'}",2024-02-11 14:00:00,"{'w': '0.0014', 'd': '0.0121', 'l': '0.9865'}"
22125,True,71,89,"{'h': '1', 'a': '2'}","{'h': '2.64675', 'a': '2.44591'}",2024-02-11 16:30:00,"{'w': '0.4367', 'd': '0.2256', 'l': '0.3377'}"
22126,True,78,80,"{'h': '1', 'a': '3'}","{'h': '0.719516', 'a': '1.26948'}",2024-02-12 20:00:00,"{'w': '0.1869', 'd': '0.2941', 'l': '0.519'}"
22135,True,244,87,"{'h': '1', 'a': '4'}","{'h': '1.69518', 'a': '3.08952'}",2024-02-17 12:30:00,"{'w': '0.13', 'd': '0.1713', 'l': '0.6987'}"
22136,True,92,83,"{'h': '0', 'a': '5'}","{'h': '0.335143', 'a': '2.20575'}",2024-02-17 15:00:00,"{'w': '0.0215', 'd': '0.1051', 'l': '0.8734'}"
22138,True,228,71,"{'h': '1', 'a': '2'}","{'h': '1.41796', 'a': '1.57297'}",2024-02-17 15:00:00,"{'w': '0.3234', 'd': '0.2655', 'l': '0.4111'}"
22141,True,86,73,"{'h': '2', 'a': '2'}","{'h': '2.38425', 'a': '2.08098'}",2024-02-17 15:00:00,"{'w': '0.4324', 'd': '0.2915', 'l': '0.2761'}"
22142,True,249,81,"{'h': '2', 'a': '0'}","{'h': '2.66942', 'a': '0.520016'}",2024-02-17 15:00:00,"{'w': '0.8769', 'd': '0.0916', 'l': '0.0315'}"
22144,True,82,229,"{'h': '1', 'a': '2'}","{'h': '1.59768', 'a': '1.77591'}",2024-02-17 15:00:00,"{'w': '0.3182', 'd': '0.2596', 'l': '0.4222'}"
22140,True,88,80,"{'h': '1', 'a': '1'}","{'h': '2.77713', 'a': '1.82903'}",2024-02-17 17:30:00,"{'w': '0.5909', 'd': '0.1949', 'l': '0.2142'}"
22143,True,238,220,"{'h': '0', 'a': '5'}","{'h': '0.586214', 'a': '3.35549'}",2024-02-18 14:00:00,"{'w': '0.012', 'd': '0.0482', 'l': '0.9398'}"
22139,True,256,89,"{'h': '1', 'a': '2'}","{'h': '1.57234', 'a': '3.58973'}",2024-02-18 16:30:00,"{'w': '0.0801', 'd': '0.1195', 'l': '0.8004'}"
22137,True,72,78,"{'h': '1', 'a': '1'}","{'h': '2.44588', 'a': '0.734685'}",2024-02-19 20:00:00,"{'w': '0.8065', 'd': '0.1381', 'l': '0.0554'}"
22074,True,88,244,"{'h': '1', 'a': '0'}","{'h': '2.53766', 'a': '0.503799'}",2024-02-20 18:30:00,"{'w': '0.845', 'd': '0.1154', 'l': '0.0396'}"
22151,True,87,256,"{'h': '4', 'a': '1'}","{'h': '3.70302', 'a': '0.956512'}",2024-02-21 15:00:00,"{'w': '0.8961', 'd': '0.0729', 'l': '0.031'}"
22149,False,80,82,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-02-23 20:00:00,
22147,True,71,249,"{'h': '4', 'a': '2'}","{'h': '3.48861', 'a': '2.25569'}",2024-02-24 15:00:00,"{'w': '0.6676', 'd': '0.188', 'l': '0.1444'}"
22148,True,220,72,"{'h': '1', 'a': '1'}","{'h': '1.6538', 'a': '0.286655'}",2024-02-24 15:00:00,"{'w': '0.7466', 'd': '0.2016', 'l': '0.0518'}"
22150,True,78,92,"{'h': '3', 'a': '0'}","{'h': '2.41612', 'a': '0.0760216'}",2024-02-24 15:00:00,"{'w': '0.9557', 'd': '0.042', 'l': '0.0023'}"
22152,True,89,228,"{'h': '1', 'a': '2'}","{'h': '1.96036', 'a': '1.1385'}",2024-02-24 15:00:00,"{'w': '0.5948', 'd': '0.2309', 'l': '0.1743'}"
22145,True,73,88,"{'h': '0', 'a': '1'}","{'h': '0.925889', 'a': '1.79636'}",2024-02-24 17:30:00,"{'w': '0.1377', 'd': '0.2393', 'l': '0.623'}"
22146,True,83,86,"{'h': '4', 'a': '1'}","{'h': '2.59336', 'a': '0.217373'}",2024-02-24 20:00:00,"{'w': '0.933', 'd': '0.0583', 'l': '0.0087'}"
22154,True,229,238,"{'h': '1', 'a': '0'}","{'h': '1.21618', 'a': '0.654342'}",2024-02-25 13:30:00,"{'w': '0.5154', 'd': '0.3025', 'l': '0.1821'}"
22153,True,81,244,"{'h': '4', 'a': '2'}","{'h': '2.06873', 'a': '1.33683'}",2024-02-26 20:00:00,"{'w': '0.5759', 'd': '0.2315', 'l': '0.1926'}"
22155,True,244,80,"{'h': '2', 'a': '2'}","{'h': '2.4732', 'a': '2.1523'}",2024-03-02 15:00:00,"{'w': '0.4418', 'd': '0.2411', 'l': '0.3171'}"
22157,True,72,81,"{'h': '1', 'a': '3'}","{'h': '3.12075', 'a': '2.17948'}",2024-03-02 15:00:00,"{'w': '0.6041', 'd': '0.2042', 'l': '0.1917'}"
22158,True,228,220,"{'h': '3', 'a': '0'}","{'h': '1.37604', 'a': '1.15198'}",2024-03-02 15:00:00,"{'w': '0.4214', 'd': '0.2805', 'l': '0.2981'}"
22161,True,86,229,"{'h': '3', 'a': '0'}","{'h': '3.33495', 'a': '0.507769'}",2024-03-02 15:00:00,"{'w': '0.9528', 'd': '0.0375', 'l': '0.0097'}"
22162,True,249,87,"{'h': '0', 'a': '1'}","{'h': '0.971466', 'a': '1.32259'}",2024-03-02 15:00:00,"{'w': '0.267', 'd': '0.2868', 'l': '0.4462'}"
22164,True,82,78,"{'h': '3', 'a': '1'}","{'h': '2.6625', 'a': '0.277887'}",2024-03-02 15:00:00,"{'w': '0.9285', 'd': '0.0622', 'l': '0.0093'}"
22159,True,256,71,"{'h': '2', 'a': '3'}","{'h': '2.43312', 'a': '2.08586'}",2024-03-02 17:30:00,"{'w': '0.4648', 'd': '0.2474', 'l': '0.2878'}"
22156,True,92,73,"{'h': '0', 'a': '2'}","{'h': '1.60461', 'a': '1.43616'}",2024-03-03 13:00:00,"{'w': '0.4202', 'd': '0.2635', 'l': '0.3163'}"
22160,True,88,89,"{'h': '3', 'a': '1'}","{'h': '2.64173', 'a': '0.153764'}",2024-03-03 15:30:00,"{'w': '0.9375', 'd': '0.0569', 'l': '0.0056'}"
22163,True,238,83,"{'h': '0', 'a': '6'}","{'h': '0.201374', 'a': '2.47294'}",2024-03-04 20:00:00,"{'w': '0.0132', 'd': '0.089', 'l': '0.8978'}"
22172,True,89,72,"{'h': '2', 'a': '0'}","{'h': '2.9016', 'a': '1.8214'}",2024-03-09 12:30:00,"{'w': '0.6539', 'd': '0.188', 'l': '0.1581'}"
22165,True,73,238,"{'h': '2', 'a': '2'}","{'h': '3.92657', 'a': '1.91752'}",2024-03-09 15:00:00,"{'w': '0.7827', 'd': '0.1317', 'l': '0.0856'}"
22170,True,78,256,"{'h': '1', 'a': '1'}","{'h': '3.25103', 'a': '1.08531'}",2024-03-09 15:00:00,"{'w': '0.8485', 'd': '0.1087', 'l': '0.0428'}"
22174,True,229,228,"{'h': '2', 'a': '1'}","{'h': '1.29589', 'a': '2.94155'}",2024-03-09 15:00:00,"{'w': '0.0956', 'd': '0.1555', 'l': '0.7489'}"
22166,True,83,244,"{'h': '2', 'a': '1'}","{'h': '1.59369', 'a': '0.733239'}",2024-03-09 17:30:00,"{'w': '0.5916', 'd': '0.262', 'l': '0.1464'}"
22167,True,71,82,"{'h': '0', 'a': '4'}","{'h': '1.23267', 'a': '2.25381'}",2024-03-10 13:00:00,"{'w': '0.1441', 'd': '0.2079', 'l': '0.648'}"
22168,True,220,249,"{'h': '1', 'a': '0'}","{'h': '0.534518', 'a': '0.687034'}",2024-03-10 14:00:00,"{'w': '0.2326', 'd': '0.4127', 'l': '0.3547'}"
22173,True,81,92,"{'h': '2', 'a': '2'}","{'h': '1.87414', 'a': '0.88131'}",2024-03-10 14:00:00,"{'w': '0.617', 'd': '0.2337', 'l': '0.1493'}"
22171,True,87,88,"{'h': '1', 'a': '1'}","{'h': '2.25492', 'a': '1.37289'}",2024-03-10 15:45:00,"{'w': '0.5862', 'd': '0.2435', 'l': '0.1703'}"
22169,True,80,86,"{'h': '3', 'a': '2'}","{'h': '1.78315', 'a': '0.568435'}",2024-03-11 20:00:00,"{'w': '0.7549', 'd': '0.1839', 'l': '0.0612'}"
25861,True,73,256,"{'h': '4', 'a': '3'}","{'h': '2.84403', 'a': '2.79419'}",2024-03-13 19:30:00,"{'w': '0.3874', 'd': '0.23', 'l': '0.3826'}"
22175,False,83,80,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-16 12:30:00,
22177,True,92,244,"{'h': '2', 'a': '1'}","{'h': '2.69776', 'a': '1.25123'}",2024-03-16 15:00:00,"{'w': '0.7332', 'd': '0.1712', 'l': '0.0956'}"
22178,False,78,86,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-16 15:00:00,
22181,True,256,249,"{'h': '1', 'a': '1'}","{'h': '0.853782', 'a': '1.95268'}",2024-03-16 15:00:00,"{'w': '0.1236', 'd': '0.2202', 'l': '0.6562'}"
22182,False,89,238,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-16 15:00:00,
22184,False,229,73,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-16 15:00:00,
22180,True,228,82,"{'h': '3', 'a': '0'}","{'h': '2.47234', 'a': '2.14564'}",2024-03-16 17:30:00,"{'w': '0.4497', 'd': '0.2511', 'l': '0.2992'}"
22179,False,72,87,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-17 14:00:00,
22183,True,81,71,"{'h': '1', 'a': '1'}","{'h': '1.32829', 'a': '0.911274'}",2024-03-17 14:00:00,"{'w': '0.4612', 'd': '0.3004', 'l': '0.2384'}"
22176,False,220,88,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-17 16:30:00,
22191,False,86,81,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 12:30:00,
22185,False,73,72,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 15:00:00,
22188,False,80,92,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 15:00:00,
22192,False,249,78,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 15:00:00,
22193,False,238,228,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 15:00:00,
22194,False,82,256,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 15:00:00,
22186,False,71,229,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 17:30:00,
22187,False,244,89,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-30 20:00:00,
22189,False,87,220,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-31 14:00:00,
22190,False,88,83,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-03-31 16:30:00,
22195,False,73,78,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-04-02 20:45:00,
22196,False,83,256,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-04-02 20:45:00,
22197,False,92,229,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-04-02 20:45:00,
22198,False,249,228,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-04-02 20:45:00,
22199,False,81,82,"{'h': None, 'a': None}","{'h': None, 'a': None}",2024-04-02 20:45:00,
