id,isResult,h,a,goals,xG,datetime,forecast
14594,True,78,75,"{'h': '1', 'a': '1'}","{'h': '0.321348', 'a': '1.72132'}",2020-12-28 15:00:00,"{'w': '0.0389', 'd': '0.1668', 'l': '0.7943'}"
14586,True,80,71,"{'h': '1', 'a': '1'}","{'h': '1.53701', 'a': '0.730859'}",2020-12-28 17:30:00,"{'w': '0.6007', 'd': '0.2712', 'l': '0.1281'}"
14585,True,220,83,"{'h': '0', 'a': '1'}","{'h': '0.799368', 'a': '1.31394'}",2020-12-29 18:00:00,"{'w': '0.1948', 'd': '0.2845', 'l': '0.5207'}"
14587,True,92,238,"{'h': '1', 'a': '0'}","{'h': '0.973831', 'a': '0.492578'}",2020-12-29 18:00:00,"{'w': '0.5046', 'd': '0.3332', 'l': '0.1622'}"
14588,True,74,81,"{'h': '0', 'a': '0'}","{'h': '0.670996', 'a': '1.07246'}",2020-12-29 18:00:00,"{'w': '0.1937', 'd': '0.3418', 'l': '0.4645'}"
14590,True,76,245,"{'h': '0', 'a': '5'}","{'h': '0.43551', 'a': '1.54225'}",2020-12-29 18:00:00,"{'w': '0.0736', 'd': '0.2468', 'l': '0.6796'}"
14592,True,89,229,"{'h': '1', 'a': '0'}","{'h': '1.48207', 'a': '0.411046'}",2020-12-29 20:00:00,"{'w': '0.7471', 'd': '0.1978', 'l': '0.0551'}"
14591,True,86,87,"{'h': '0', 'a': '0'}","{'h': '0.817935', 'a': '1.32047'}",2020-12-30 20:00:00,"{'w': '0.2097', 'd': '0.2881', 'l': '0.5022'}"
14595,True,72,81,"{'h': '0', 'a': '1'}","{'h': '0.371045', 'a': '1.19713'}",2021-01-01 17:30:00,"{'w': '0.0929', 'd': '0.2811', 'l': '0.626'}"
14596,True,89,71,"{'h': '2', 'a': '1'}","{'h': '2.46473', 'a': '1.56434'}",2021-01-01 20:00:00,"{'w': '0.5885', 'd': '0.2225', 'l': '0.189'}"
14599,True,82,245,"{'h': '3', 'a': '0'}","{'h': '2.5286', 'a': '1.15626'}",2021-01-02 12:30:00,"{'w': '0.7069', 'd': '0.1737', 'l': '0.1194'}"
14604,True,78,238,"{'h': '2', 'a': '0'}","{'h': '0.598888', 'a': '0.323158'}",2021-01-02 15:00:00,"{'w': '0.3625', 'd': '0.4722', 'l': '0.1653'}"
14601,True,220,229,"{'h': '3', 'a': '3'}","{'h': '2.4228', 'a': '1.81856'}",2021-01-02 17:30:00,"{'w': '0.5295', 'd': '0.2673', 'l': '0.2032'}"
14600,True,76,83,"{'h': '0', 'a': '4'}","{'h': '0.869874', 'a': '4.03429'}",2021-01-02 20:00:00,"{'w': '0.0061', 'd': '0.033', 'l': '0.9609'}"
14597,True,86,75,"{'h': '1', 'a': '2'}","{'h': '0.264584', 'a': '0.702081'}",2021-01-03 14:15:00,"{'w': '0.12', 'd': '0.433', 'l': '0.447'}"
14603,True,80,88,"{'h': '1', 'a': '3'}","{'h': '0.691013', 'a': '3.18063'}",2021-01-03 16:30:00,"{'w': '0.0236', 'd': '0.0772', 'l': '0.8992'}"
14598,True,74,87,"{'h': '1', 'a': '0'}","{'h': '0.500436', 'a': '1.37204'}",2021-01-04 20:00:00,"{'w': '0.1159', 'd': '0.2744', 'l': '0.6097'}"
14610,True,238,86,"{'h': '1', 'a': '0'}","{'h': '2.01315', 'a': '1.04745'}",2021-01-12 18:00:00,"{'w': '0.6246', 'd': '0.2342', 'l': '0.1412'}"
14612,True,229,72,"{'h': '1', 'a': '2'}","{'h': '0.852495', 'a': '0.323445'}",2021-01-12 20:15:00,"{'w': '0.4722', 'd': '0.3951', 'l': '0.1327'}"
14088,True,92,89,"{'h': '0', 'a': '1'}","{'h': '0.648582', 'a': '1.23996'}",2021-01-12 22:15:00,"{'w': '0.1875', 'd': '0.3023', 'l': '0.5102'}"
14614,True,88,220,"{'h': '1', 'a': '0'}","{'h': '2.90855', 'a': '0.177084'}",2021-01-13 18:00:00,"{'w': '0.9559', 'd': '0.0392', 'l': '0.0049'}"
14589,True,82,228,"{'h': '1', 'a': '1'}","{'h': '3.14372', 'a': '1.05329'}",2021-01-13 20:00:00,"{'w': '0.8342', 'd': '0.1077', 'l': '0.0581'}"
14605,True,83,78,"{'h': '0', 'a': '0'}","{'h': '0.368554', 'a': '0.709634'}",2021-01-14 20:00:00,"{'w': '0.1608', 'd': '0.4365', 'l': '0.4027'}"
14624,True,229,76,"{'h': '2', 'a': '3'}","{'h': '1.94358', 'a': '2.46332'}",2021-01-16 12:30:00,"{'w': '0.244', 'd': '0.2365', 'l': '0.5195'}"
14618,True,245,220,"{'h': '0', 'a': '1'}","{'h': '0.245193', 'a': '1.14424'}",2021-01-16 15:00:00,"{'w': '0.0547', 'd': '0.2547', 'l': '0.6906'}"
14623,True,81,92,"{'h': '1', 'a': '0'}","{'h': '1.73397', 'a': '0.395668'}",2021-01-16 15:00:00,"{'w': '0.7582', 'd': '0.1885', 'l': '0.0533'}"
14617,True,228,80,"{'h': '0', 'a': '1'}","{'h': '0.46126', 'a': '1.37939'}",2021-01-16 17:30:00,"{'w': '0.1163', 'd': '0.2684', 'l': '0.6153'}"
14619,True,75,74,"{'h': '2', 'a': '0'}","{'h': '2.12019', 'a': '0.378147'}",2021-01-16 20:00:00,"{'w': '0.8242', 'd': '0.1382', 'l': '0.0376'}"
14622,True,238,82,"{'h': '1', 'a': '3'}","{'h': '0.978133', 'a': '1.28385'}",2021-01-17 14:00:00,"{'w': '0.2638', 'd': '0.2989', 'l': '0.4373'}"
14620,True,87,89,"{'h': '0', 'a': '0'}","{'h': '1.20205', 'a': '1.18929'}",2021-01-17 16:30:00,"{'w': '0.3456', 'd': '0.308', 'l': '0.3464'}"
14621,True,88,78,"{'h': '4', 'a': '0'}","{'h': '0.961088', 'a': '0.0515836'}",2021-01-17 19:15:00,"{'w': '0.6417', 'd': '0.3394', 'l': '0.0189'}"
14615,True,83,86,"{'h': '3', 'a': '0'}","{'h': '2.30744', 'a': '0.168796'}",2021-01-18 20:00:00,"{'w': '0.9022', 'd': '0.0861', 'l': '0.0117'}"
14611,True,81,76,"{'h': '2', 'a': '1'}","{'h': '2.17512', 'a': '0.464091'}",2021-01-19 18:00:00,"{'w': '0.843', 'd': '0.1265', 'l': '0.0305'}"
14609,True,75,80,"{'h': '2', 'a': '0'}","{'h': '1.1449', 'a': '0.615727'}",2021-01-19 20:15:00,"{'w': '0.514', 'd': '0.3091', 'l': '0.1769'}"
14089,True,88,71,"{'h': '2', 'a': '0'}","{'h': '3.34385', 'a': '0.601768'}",2021-01-20 20:00:00,"{'w': '0.933', 'd': '0.0513', 'l': '0.0157'}"
14607,True,228,89,"{'h': '1', 'a': '2'}","{'h': '0.753669', 'a': '1.68401'}",2021-01-20 20:15:00,"{'w': '0.1286', 'd': '0.2406', 'l': '0.6308'}"
14613,True,87,92,"{'h': '0', 'a': '1'}","{'h': '1.64907', 'a': '1.08059'}",2021-01-21 20:00:00,"{'w': '0.4994', 'd': '0.2767', 'l': '0.2239'}"
14535,True,71,86,"{'h': '2', 'a': '0'}","{'h': '2.6026', 'a': '0.400364'}",2021-01-23 20:00:00,"{'w': '0.908', 'd': '0.0743', 'l': '0.0177'}"
14631,True,86,245,"{'h': '1', 'a': '2'}","{'h': '1.1364', 'a': '0.785914'}",2021-01-26 18:00:00,"{'w': '0.4368', 'd': '0.3274', 'l': '0.2358'}"
14634,True,78,81,"{'h': '2', 'a': '3'}","{'h': '0.629033', 'a': '3.30321'}",2021-01-26 18:00:00,"{'w': '0.0139', 'd': '0.0546', 'l': '0.9315'}"
14629,True,76,88,"{'h': '0', 'a': '5'}","{'h': '0.568258', 'a': '2.24838'}",2021-01-26 20:15:00,"{'w': '0.0239', 'd': '0.1323', 'l': '0.8438'}"
14632,True,74,83,"{'h': '1', 'a': '3'}","{'h': '0.99504', 'a': '2.4339'}",2021-01-26 20:15:00,"{'w': '0.0733', 'd': '0.1715', 'l': '0.7552'}"
14626,True,92,71,"{'h': '3', 'a': '2'}","{'h': '0.717681', 'a': '2.70718'}",2021-01-27 18:00:00,"{'w': '0.0368', 'd': '0.112', 'l': '0.8512'}"
14630,True,80,229,"{'h': '0', 'a': '0'}","{'h': '0.663324', 'a': '0.63192'}",2021-01-27 18:00:00,"{'w': '0.2961', 'd': '0.395', 'l': '0.3089'}"
14625,True,220,228,"{'h': '0', 'a': '0'}","{'h': '2.29129', 'a': '0.513226'}",2021-01-27 19:30:00,"{'w': '0.8321', 'd': '0.1258', 'l': '0.0421'}"
14627,True,72,75,"{'h': '1', 'a': '1'}","{'h': '0.474981', 'a': '0.792045'}",2021-01-27 20:15:00,"{'w': '0.2061', 'd': '0.3883', 'l': '0.4056'}"
14628,True,89,238,"{'h': '1', 'a': '2'}","{'h': '0.9931', 'a': '0.689548'}",2021-01-27 20:15:00,"{'w': '0.4096', 'd': '0.3432', 'l': '0.2472'}"
14633,True,82,87,"{'h': '1', 'a': '3'}","{'h': '0.104586', 'a': '2.58798'}",2021-01-28 20:00:00,"{'w': '0.001', 'd': '0.0234', 'l': '0.9756'}"
14644,True,72,86,"{'h': '0', 'a': '2'}","{'h': '0.966012', 'a': '2.08832'}",2021-01-30 12:30:00,"{'w': '0.1367', 'd': '0.2001', 'l': '0.6632'}"
14638,True,78,229,"{'h': '1', 'a': '0'}","{'h': '1.36877', 'a': '0.450907'}",2021-01-30 15:00:00,"{'w': '0.6637', 'd': '0.252', 'l': '0.0843'}"
14640,True,76,228,"{'h': '2', 'a': '2'}","{'h': '0.994664', 'a': '1.52044'}",2021-01-30 15:00:00,"{'w': '0.2182', 'd': '0.2867', 'l': '0.4951'}"
14642,True,88,238,"{'h': '1', 'a': '0'}","{'h': '1.53116', 'a': '0.154537'}",2021-01-30 15:00:00,"{'w': '0.8331', 'd': '0.1503', 'l': '0.0166'}"
14635,True,83,89,"{'h': '0', 'a': '0'}","{'h': '0.747166', 'a': '1.51332'}",2021-01-30 17:30:00,"{'w': '0.1496', 'd': '0.2491', 'l': '0.6013'}"
14641,True,74,71,"{'h': '0', 'a': '1'}","{'h': '2.22557', 'a': '0.795508'}",2021-01-30 20:00:00,"{'w': '0.745', 'd': '0.1783', 'l': '0.0767'}"
14637,True,80,92,"{'h': '2', 'a': '0'}","{'h': '1.4405', 'a': '0.390714'}",2021-01-31 12:00:00,"{'w': '0.6509', 'd': '0.2679', 'l': '0.0812'}"
14643,True,75,245,"{'h': '1', 'a': '3'}","{'h': '1.73432', 'a': '1.8141'}",2021-01-31 14:00:00,"{'w': '0.3472', 'd': '0.2628', 'l': '0.39'}"
14639,True,81,87,"{'h': '1', 'a': '3'}","{'h': '0.883061', 'a': '2.05809'}",2021-01-31 16:30:00,"{'w': '0.0975', 'd': '0.2051', 'l': '0.6974'}"
14636,True,220,82,"{'h': '1', 'a': '0'}","{'h': '1.77386', 'a': '0.372524'}",2021-01-31 19:15:00,"{'w': '0.7747', 'd': '0.1711', 'l': '0.0542'}"
14649,True,238,76,"{'h': '2', 'a': '1'}","{'h': '1.35804', 'a': '1.61871'}",2021-02-02 18:00:00,"{'w': '0.2481', 'd': '0.3174', 'l': '0.4345'}"
14650,True,229,83,"{'h': '2', 'a': '1'}","{'h': '1.56162', 'a': '0.716265'}",2021-02-02 18:00:00,"{'w': '0.6219', 'd': '0.2553', 'l': '0.1228'}"
14651,True,89,74,"{'h': '9', 'a': '0'}","{'h': '5.0325', 'a': '0.507893'}",2021-02-02 20:15:00,"{'w': '0.9916', 'd': '0.0075', 'l': '0.0009'}"
14652,True,86,78,"{'h': '1', 'a': '2'}","{'h': '1.90755', 'a': '0.809312'}",2021-02-02 20:15:00,"{'w': '0.6511', 'd': '0.2222', 'l': '0.1267'}"
14646,True,92,88,"{'h': '0', 'a': '2'}","{'h': '0.0489155', 'a': '2.12153'}",2021-02-03 18:00:00,"{'w': '0.002', 'd': '0.0706', 'l': '0.9274'}"
14647,True,228,75,"{'h': '0', 'a': '2'}","{'h': '0.731288', 'a': '1.71299'}",2021-02-03 18:00:00,"{'w': '0.0773', 'd': '0.2402', 'l': '0.6825'}"
14648,True,245,72,"{'h': '1', 'a': '2'}","{'h': '1.14303', 'a': '1.91539'}",2021-02-03 19:30:00,"{'w': '0.1702', 'd': '0.2423', 'l': '0.5875'}"
14645,True,71,81,"{'h': '1', 'a': '3'}","{'h': '0.741154', 'a': '1.79064'}",2021-02-03 20:15:00,"{'w': '0.1371', 'd': '0.2225', 'l': '0.6404'}"
14654,True,87,220,"{'h': '0', 'a': '1'}","{'h': '1.09518', 'a': '1.18977'}",2021-02-03 20:15:00,"{'w': '0.3094', 'd': '0.3128', 'l': '0.3778'}"
14653,True,82,80,"{'h': '0', 'a': '1'}","{'h': '0.569446', 'a': '2.393'}",2021-02-04 20:00:00,"{'w': '0.0393', 'd': '0.1251', 'l': '0.8356'}"
14655,True,71,83,"{'h': '1', 'a': '0'}","{'h': '1.19792', 'a': '0.679649'}",2021-02-06 12:30:00,"{'w': '0.4986', 'd': '0.3021', 'l': '0.1993'}"
14656,True,92,220,"{'h': '1', 'a': '1'}","{'h': '1.88934', 'a': '0.612682'}",2021-02-06 15:00:00,"{'w': '0.728', 'd': '0.1852', 'l': '0.0868'}"
14661,True,86,74,"{'h': '3', 'a': '2'}","{'h': '0.910553', 'a': '1.43445'}",2021-02-06 15:00:00,"{'w': '0.2193', 'd': '0.2865', 'l': '0.4942'}"
14657,True,228,81,"{'h': '0', 'a': '0'}","{'h': '1.60884', 'a': '0.943539'}",2021-02-06 17:30:00,"{'w': '0.5319', 'd': '0.2729', 'l': '0.1952'}"
14660,True,89,72,"{'h': '3', 'a': '3'}","{'h': '1.71769', 'a': '1.5571'}",2021-02-06 20:00:00,"{'w': '0.4001', 'd': '0.2778', 'l': '0.3221'}"
14663,True,82,76,"{'h': '2', 'a': '0'}","{'h': '1.92997', 'a': '0.698686'}",2021-02-07 12:00:00,"{'w': '0.7001', 'd': '0.2046', 'l': '0.0953'}"
14664,True,229,75,"{'h': '0', 'a': '0'}","{'h': '1.35506', 'a': '0.632232'}",2021-02-07 14:00:00,"{'w': '0.5741', 'd': '0.2754', 'l': '0.1505'}"
14659,True,87,88,"{'h': '1', 'a': '4'}","{'h': '1.17728', 'a': '3.55196'}",2021-02-07 16:30:00,"{'w': '0.0077', 'd': '0.0419', 'l': '0.9504'}"
14662,True,238,80,"{'h': '1', 'a': '2'}","{'h': '0.623045', 'a': '1.64144'}",2021-02-07 19:15:00,"{'w': '0.0869', 'd': '0.2349', 'l': '0.6782'}"
14658,True,245,78,"{'h': '2', 'a': '0'}","{'h': '2.64769', 'a': '0.370278'}",2021-02-08 20:00:00,"{'w': '0.9029', 'd': '0.0772', 'l': '0.0199'}"
14670,True,75,87,"{'h': '3', 'a': '1'}","{'h': '2.07383', 'a': '1.68325'}",2021-02-13 12:30:00,"{'w': '0.4663', 'd': '0.2664', 'l': '0.2673'}"
14668,True,78,92,"{'h': '0', 'a': '3'}","{'h': '0.645616', 'a': '1.95502'}",2021-02-13 15:00:00,"{'w': '0.0914', 'd': '0.1803', 'l': '0.7283'}"
14671,True,88,82,"{'h': '3', 'a': '0'}","{'h': '2.46219', 'a': '0.4235'}",2021-02-13 17:30:00,"{'w': '0.8805', 'd': '0.0952', 'l': '0.0243'}"
14666,True,220,71,"{'h': '0', 'a': '0'}","{'h': '2.33232', 'a': '0.144036'}",2021-02-13 20:00:00,"{'w': '0.9125', 'd': '0.0777', 'l': '0.0098'}"
14672,True,74,229,"{'h': '1', 'a': '2'}","{'h': '0.8536', 'a': '1.09361'}",2021-02-14 12:00:00,"{'w': '0.2361', 'd': '0.3448', 'l': '0.4191'}"
14673,True,76,89,"{'h': '1', 'a': '1'}","{'h': '0.945964', 'a': '0.423885'}",2021-02-14 14:00:00,"{'w': '0.5013', 'd': '0.3551', 'l': '0.1436'}"
14665,True,83,245,"{'h': '4', 'a': '2'}","{'h': '2.50614', 'a': '0.77074'}",2021-02-14 16:30:00,"{'w': '0.8375', 'd': '0.123', 'l': '0.0395'}"
14669,True,72,228,"{'h': '0', 'a': '2'}","{'h': '0.314075', 'a': '2.55085'}",2021-02-14 19:00:00,"{'w': '0.0068', 'd': '0.0481', 'l': '0.9451'}"
14674,True,81,238,"{'h': '3', 'a': '0'}","{'h': '2.32735', 'a': '0.926652'}",2021-02-15 18:00:00,"{'w': '0.7379', 'd': '0.1827', 'l': '0.0794'}"
14667,True,80,86,"{'h': '2', 'a': '0'}","{'h': '2.5428', 'a': '0.432603'}",2021-02-15 20:00:00,"{'w': '0.8826', 'd': '0.0951', 'l': '0.0223'}"
14602,True,92,228,"{'h': '1', 'a': '1'}","{'h': '1.20642', 'a': '0.594471'}",2021-02-17 18:00:00,"{'w': '0.5452', 'd': '0.2995', 'l': '0.1553'}"
14593,True,72,88,"{'h': '1', 'a': '3'}","{'h': '1.04664', 'a': '1.23218'}",2021-02-17 20:15:00,"{'w': '0.2781', 'd': '0.3846', 'l': '0.3373'}"
14684,True,229,245,"{'h': '1', 'a': '0'}","{'h': '0.592049', 'a': '2.4793'}",2021-02-19 20:00:00,"{'w': '0.0445', 'd': '0.1246', 'l': '0.8309'}"
14682,True,74,80,"{'h': '1', 'a': '1'}","{'h': '0.496603', 'a': '1.44849'}",2021-02-20 12:30:00,"{'w': '0.0713', 'd': '0.2519', 'l': '0.6768'}"
14678,True,92,76,"{'h': '0', 'a': '0'}","{'h': '0.535153', 'a': '1.71922'}",2021-02-20 15:00:00,"{'w': '0.0492', 'd': '0.1886', 'l': '0.7622'}"
14680,True,87,72,"{'h': '0', 'a': '2'}","{'h': '1.54046', 'a': '2.01468'}",2021-02-20 17:30:00,"{'w': '0.2479', 'd': '0.2577', 'l': '0.4944'}"
14679,True,228,238,"{'h': '1', 'a': '0'}","{'h': '1.21006', 'a': '0.977747'}",2021-02-20 20:00:00,"{'w': '0.401', 'd': '0.3167', 'l': '0.2823'}"
14683,True,81,82,"{'h': '2', 'a': '1'}","{'h': '1.09246', 'a': '0.770706'}",2021-02-21 12:00:00,"{'w': '0.4855', 'd': '0.3432', 'l': '0.1713'}"
14676,True,71,75,"{'h': '1', 'a': '2'}","{'h': '1.7084', 'a': '1.23852'}",2021-02-21 14:00:00,"{'w': '0.4989', 'd': '0.2797', 'l': '0.2214'}"
14675,True,83,88,"{'h': '0', 'a': '1'}","{'h': '0.331188', 'a': '2.08868'}",2021-02-21 16:30:00,"{'w': '0.0335', 'd': '0.1341', 'l': '0.8324'}"
14681,True,89,86,"{'h': '3', 'a': '1'}","{'h': '1.7256', 'a': '0.341778'}",2021-02-21 19:00:00,"{'w': '0.7921', 'd': '0.1648', 'l': '0.0431'}"
14677,True,220,78,"{'h': '1', 'a': '2'}","{'h': '2.59204', 'a': '0.179886'}",2021-02-22 20:00:00,"{'w': '0.9263', 'd': '0.0656', 'l': '0.0081'}"
14608,True,245,74,"{'h': '3', 'a': '0'}","{'h': '1.84753', 'a': '1.47981'}",2021-02-23 20:00:00,"{'w': '0.452', 'd': '0.2588', 'l': '0.2892'}"
14689,True,88,81,"{'h': '2', 'a': '1'}","{'h': '0.760574', 'a': '1.92892'}",2021-02-27 12:30:00,"{'w': '0.0637', 'd': '0.1992', 'l': '0.7371'}"
14692,True,76,220,"{'h': '1', 'a': '0'}","{'h': '0.687091', 'a': '3.12111'}",2021-02-27 15:00:00,"{'w': '0.0135', 'd': '0.0646', 'l': '0.9219'}"
14691,True,245,71,"{'h': '0', 'a': '1'}","{'h': '1.00106', 'a': '0.876255'}",2021-02-27 17:30:00,"{'w': '0.3618', 'd': '0.3531', 'l': '0.2851'}"
14688,True,86,229,"{'h': '1', 'a': '1'}","{'h': '1.9519', 'a': '1.27827'}",2021-02-27 20:00:00,"{'w': '0.539', 'd': '0.2409', 'l': '0.2201'}"
14687,True,78,228,"{'h': '0', 'a': '0'}","{'h': '0.0880148', 'a': '0.813134'}",2021-02-28 12:00:00,"{'w': '0.0365', 'd': '0.4295', 'l': '0.534'}"
14690,True,75,83,"{'h': '1', 'a': '3'}","{'h': '0.533575', 'a': '2.1065'}",2021-02-28 12:00:00,"{'w': '0.0266', 'd': '0.1097', 'l': '0.8637'}"
14693,True,82,92,"{'h': '4', 'a': '0'}","{'h': '2.35788', 'a': '0.603212'}",2021-02-28 14:00:00,"{'w': '0.8138', 'd': '0.1319', 'l': '0.0543'}"
14685,True,80,89,"{'h': '0', 'a': '0'}","{'h': '1.17294', 'a': '0.35954'}",2021-02-28 16:30:00,"{'w': '0.621', 'd': '0.2899', 'l': '0.0891'}"
14694,True,238,87,"{'h': '0', 'a': '2'}","{'h': '0.777149', 'a': '2.80551'}",2021-02-28 19:15:00,"{'w': '0.0461', 'd': '0.1081', 'l': '0.8458'}"
14686,True,72,74,"{'h': '1', 'a': '0'}","{'h': '1.42054', 'a': '0.665743'}",2021-03-01 20:00:00,"{'w': '0.5895', 'd': '0.2921', 'l': '0.1184'}"
14720,True,88,229,"{'h': '4', 'a': '1'}","{'h': '3.26196', 'a': '0.318824'}",2021-03-02 20:00:00,"{'w': '0.9559', 'd': '0.0369', 'l': '0.0072'}"
14716,True,92,75,"{'h': '1', 'a': '1'}","{'h': '1.26793', 'a': '1.24109'}",2021-03-03 18:00:00,"{'w': '0.365', 'd': '0.297', 'l': '0.338'}"
14721,True,238,71,"{'h': '1', 'a': '0'}","{'h': '0.716254', 'a': '1.44176'}",2021-03-03 18:00:00,"{'w': '0.157', 'd': '0.283', 'l': '0.56'}"
14717,True,78,89,"{'h': '0', 'a': '0'}","{'h': '0.742397', 'a': '0.584016'}",2021-03-03 20:15:00,"{'w': '0.3773', 'd': '0.3779', 'l': '0.2448'}"
14723,True,76,72,"{'h': '0', 'a': '1'}","{'h': '1.02038', 'a': '1.40789'}",2021-03-04 18:00:00,"{'w': '0.2458', 'd': '0.2813', 'l': '0.4729'}"
14757,True,228,82,"{'h': '0', 'a': '1'}","{'h': '1.1715', 'a': '1.5519'}",2021-03-04 18:00:00,"{'w': '0.2445', 'd': '0.2814', 'l': '0.4741'}"
14719,True,87,80,"{'h': '0', 'a': '1'}","{'h': '0.247034', 'a': '1.22635'}",2021-03-04 20:15:00,"{'w': '0.0629', 'd': '0.271', 'l': '0.6661'}"
14697,True,92,83,"{'h': '1', 'a': '1'}","{'h': '1.10374', 'a': '2.53692'}",2021-03-06 12:30:00,"{'w': '0.1026', 'd': '0.1738', 'l': '0.7236'}"
14701,True,238,74,"{'h': '0', 'a': '2'}","{'h': '0.908155', 'a': '2.37386'}",2021-03-06 15:00:00,"{'w': '0.0726', 'd': '0.1717', 'l': '0.7557'}"
14695,True,71,229,"{'h': '0', 'a': '0'}","{'h': '0.956392', 'a': '2.15087'}",2021-03-06 17:30:00,"{'w': '0.0783', 'd': '0.1901', 'l': '0.7316'}"
14696,True,220,75,"{'h': '1', 'a': '2'}","{'h': '0.75471', 'a': '1.03801'}",2021-03-06 20:00:00,"{'w': '0.2386', 'd': '0.3338', 'l': '0.4276'}"
14703,True,76,86,"{'h': '0', 'a': '0'}","{'h': '1.46503', 'a': '0.454577'}",2021-03-07 12:00:00,"{'w': '0.6665', 'd': '0.2392', 'l': '0.0943'}"
14699,True,87,228,"{'h': '0', 'a': '1'}","{'h': '0.701764', 'a': '1.37047'}",2021-03-07 14:00:00,"{'w': '0.1574', 'd': '0.2768', 'l': '0.5658'}"
14700,True,88,89,"{'h': '0', 'a': '2'}","{'h': '1.27561', 'a': '2.11411'}",2021-03-07 16:30:00,"{'w': '0.1821', 'd': '0.2071', 'l': '0.6108'}"
14702,True,82,78,"{'h': '4', 'a': '1'}","{'h': '2.24159', 'a': '0.559383'}",2021-03-07 19:15:00,"{'w': '0.8314', 'd': '0.1326', 'l': '0.036'}"
14698,True,80,72,"{'h': '2', 'a': '0'}","{'h': '2.57224', 'a': '0.270757'}",2021-03-08 18:00:00,"{'w': '0.9309', 'd': '0.0583', 'l': '0.0108'}"
14704,True,81,245,"{'h': '2', 'a': '0'}","{'h': '2.37556', 'a': '1.34971'}",2021-03-08 20:00:00,"{'w': '0.6568', 'd': '0.2033', 'l': '0.1399'}"
14761,True,88,74,"{'h': '5', 'a': '2'}","{'h': '3.10503', 'a': '1.60561'}",2021-03-10 18:00:00,"{'w': '0.7399', 'd': '0.1695', 'l': '0.0906'}"
14712,True,86,71,"{'h': '1', 'a': '1'}","{'h': '0.873171', 'a': '0.748665'}",2021-03-12 20:00:00,"{'w': '0.3578', 'd': '0.3501', 'l': '0.2921'}"
14709,True,245,80,"{'h': '0', 'a': '0'}","{'h': '0.382957', 'a': '0.971054'}",2021-03-13 12:30:00,"{'w': '0.1358', 'd': '0.3647', 'l': '0.4995'}"
14706,True,78,76,"{'h': '1', 'a': '0'}","{'h': '1.30694', 'a': '0.513439'}",2021-03-13 15:00:00,"{'w': '0.6416', 'd': '0.2594', 'l': '0.099'}"
14707,True,72,92,"{'h': '1', 'a': '2'}","{'h': '1.69849', 'a': '0.74852'}",2021-03-13 17:30:00,"{'w': '0.6458', 'd': '0.2217', 'l': '0.1325'}"
14708,True,228,88,"{'h': '0', 'a': '3'}","{'h': '0.449499', 'a': '2.72578'}",2021-03-13 20:00:00,"{'w': '0.0073', 'd': '0.0514', 'l': '0.9413'}"
14713,True,74,220,"{'h': '1', 'a': '2'}","{'h': '1.03495', 'a': '0.895967'}",2021-03-14 12:00:00,"{'w': '0.3796', 'd': '0.3355', 'l': '0.2849'}"
14710,True,75,238,"{'h': '5', 'a': '0'}","{'h': '4.54571', 'a': '0.0934777'}",2021-03-14 14:00:00,"{'w': '0.9969', 'd': '0.0028', 'l': '0.0003'}"
14705,True,83,82,"{'h': '2', 'a': '1'}","{'h': '1.56529', 'a': '0.705566'}",2021-03-14 16:30:00,"{'w': '0.6294', 'd': '0.2781', 'l': '0.0925'}"
14711,True,89,81,"{'h': '1', 'a': '0'}","{'h': '1.70128', 'a': '0.463737'}",2021-03-14 19:15:00,"{'w': '0.7121', 'd': '0.2097', 'l': '0.0782'}"
14714,True,229,87,"{'h': '0', 'a': '1'}","{'h': '1.29175', 'a': '1.0552'}",2021-03-15 20:00:00,"{'w': '0.4272', 'd': '0.2998', 'l': '0.273'}"
14718,True,228,245,"{'h': '1', 'a': '2'}","{'h': '1.47498', 'a': '1.40706'}",2021-03-19 20:00:00,"{'w': '0.3806', 'd': '0.2745', 'l': '0.3449'}"
14715,True,220,86,"{'h': '3', 'a': '0'}","{'h': '0.951921', 'a': '0.100945'}",2021-03-20 20:00:00,"{'w': '0.6071', 'd': '0.3553', 'l': '0.0376'}"
14724,True,81,83,"{'h': '3', 'a': '3'}","{'h': '2.50629', 'a': '1.35217'}",2021-03-21 15:00:00,"{'w': '0.6805', 'd': '0.1962', 'l': '0.1233'}"
14606,True,71,82,"{'h': '0', 'a': '2'}","{'h': '0.439681', 'a': '1.72011'}",2021-03-21 19:30:00,"{'w': '0.0436', 'd': '0.1674', 'l': '0.789'}"
14727,True,80,76,"{'h': '2', 'a': '5'}","{'h': '2.55917', 'a': '1.38315'}",2021-04-03 11:30:00,"{'w': '0.6651', 'd': '0.1824', 'l': '0.1525'}"
14729,True,245,238,"{'h': '2', 'a': '1'}","{'h': '2.50597', 'a': '0.867652'}",2021-04-03 14:00:00,"{'w': '0.7805', 'd': '0.1599', 'l': '0.0596'}"
14730,True,75,88,"{'h': '0', 'a': '2'}","{'h': '0.284781', 'a': '1.98438'}",2021-04-03 16:30:00,"{'w': '0.0283', 'd': '0.1346', 'l': '0.8371'}"
14725,True,83,87,"{'h': '0', 'a': '3'}","{'h': '0.161161', 'a': '2.43732'}",2021-04-03 19:00:00,"{'w': '0.0079', 'd': '0.0691', 'l': '0.923'}"
