id,isResult,h,a,goals,xG,datetime,forecast
16516,True,71,75,"{'h': '2', 'a': '1'}","{'h': '1.84818', 'a': '0.982614'}",2021-12-05 16:30:00,"{'w': '0.6012', 'd': '0.2298', 'l': '0.169'}"
16517,True,72,83,"{'h': '2', 'a': '1'}","{'h': '1.06108', 'a': '1.05723'}",2021-12-06 20:00:00,"{'w': '0.3397', 'd': '0.3172', 'l': '0.3431'}"
16527,True,244,90,"{'h': '2', 'a': '1'}","{'h': '1.82799', 'a': '0.561554'}",2021-12-10 20:00:00,"{'w': '0.7457', 'd': '0.1892', 'l': '0.0651'}"
16534,True,88,229,"{'h': '1', 'a': '0'}","{'h': '2.99915', 'a': '0.0762839'}",2021-12-11 12:30:00,"{'w': '0.9707', 'd': '0.0277', 'l': '0.0016'}"
16526,True,83,74,"{'h': '3', 'a': '0'}","{'h': '2.08429', 'a': '0.502215'}",2021-12-11 15:00:00,"{'w': '0.7915', 'd': '0.1533', 'l': '0.0552'}"
16530,True,80,245,"{'h': '3', 'a': '2'}","{'h': '2.74844', 'a': '1.72934'}",2021-12-11 15:00:00,"{'w': '0.6283', 'd': '0.22', 'l': '0.1517'}"
16533,True,87,71,"{'h': '1', 'a': '0'}","{'h': '2.71181', 'a': '0.140573'}",2021-12-11 15:00:00,"{'w': '0.9577', 'd': '0.0381', 'l': '0.0042'}"
16535,True,79,89,"{'h': '0', 'a': '1'}","{'h': '0.986107', 'a': '2.09817'}",2021-12-11 17:30:00,"{'w': '0.1146', 'd': '0.1998', 'l': '0.6856'}"
16529,True,92,81,"{'h': '0', 'a': '0'}","{'h': '0.54801', 'a': '0.998813'}",2021-12-12 14:00:00,"{'w': '0.1882', 'd': '0.3477', 'l': '0.4641'}"
16532,True,75,86,"{'h': '4', 'a': '0'}","{'h': '2.05771', 'a': '0.511934'}",2021-12-12 14:00:00,"{'w': '0.8223', 'd': '0.1348', 'l': '0.0429'}"
16531,True,78,72,"{'h': '3', 'a': '1'}","{'h': '2.09864', 'a': '1.27556'}",2021-12-12 16:30:00,"{'w': '0.5877', 'd': '0.2329', 'l': '0.1794'}"
16541,True,79,71,"{'h': '0', 'a': '2'}","{'h': '0.502647', 'a': '1.96261'}",2021-12-14 19:45:00,"{'w': '0.0307', 'd': '0.1634', 'l': '0.8059'}"
16545,True,88,245,"{'h': '7', 'a': '0'}","{'h': '3.31349', 'a': '0.227498'}",2021-12-14 20:00:00,"{'w': '0.9625', 'd': '0.0336', 'l': '0.0039'}"
16538,True,220,229,"{'h': '0', 'a': '1'}","{'h': '1.20118', 'a': '1.11736'}",2021-12-15 19:30:00,"{'w': '0.3704', 'd': '0.3352', 'l': '0.2944'}"
16542,True,78,74,"{'h': '2', 'a': '2'}","{'h': '1.49244', 'a': '0.625183'}",2021-12-15 19:30:00,"{'w': '0.6182', 'd': '0.2522', 'l': '0.1296'}"
16536,True,83,81,"{'h': '2', 'a': '0'}","{'h': '2.81482', 'a': '0.338855'}",2021-12-15 20:00:00,"{'w': '0.9307', 'd': '0.0568', 'l': '0.0125'}"
16543,True,80,72,"{'h': '1', 'a': '1'}","{'h': '3.20239', 'a': '0.627528'}",2021-12-16 19:45:00,"{'w': '0.9086', 'd': '0.0747', 'l': '0.0167'}"
16544,True,87,86,"{'h': '3', 'a': '1'}","{'h': '2.93912', 'a': '0.2064'}",2021-12-16 20:00:00,"{'w': '0.9714', 'd': '0.0264', 'l': '0.0022'}"
16548,True,245,83,"{'h': '1', 'a': '4'}","{'h': '1.31408', 'a': '3.69008'}",2021-12-18 17:30:00,"{'w': '0.0393', 'd': '0.0919', 'l': '0.8688'}"
16555,True,229,80,"{'h': '0', 'a': '0'}","{'h': '0.321371', 'a': '0.793952'}",2021-12-19 14:00:00,"{'w': '0.1252', 'd': '0.4072', 'l': '0.4676'}"
16550,True,86,88,"{'h': '0', 'a': '4'}","{'h': '0.174208', 'a': '3.64686'}",2021-12-19 14:15:00,"{'w': '0.0004', 'd': '0.0108', 'l': '0.9888'}"
16552,True,82,87,"{'h': '2', 'a': '2'}","{'h': '2.79777', 'a': '1.54944'}",2021-12-19 16:30:00,"{'w': '0.6918', 'd': '0.1901', 'l': '0.1181'}"
16560,True,88,75,"{'h': '6', 'a': '3'}","{'h': '3.82869', 'a': '2.43425'}",2021-12-26 15:00:00,"{'w': '0.7058', 'd': '0.1626', 'l': '0.1316'}"
16562,True,79,83,"{'h': '0', 'a': '5'}","{'h': '0.154212', 'a': '2.87539'}",2021-12-26 15:00:00,"{'w': '0.0023', 'd': '0.0273', 'l': '0.9704'}"
16563,True,82,78,"{'h': '3', 'a': '0'}","{'h': '2.82148', 'a': '0.178324'}",2021-12-26 15:00:00,"{'w': '0.9536', 'd': '0.0398', 'l': '0.0066'}"
16564,True,81,74,"{'h': '2', 'a': '3'}","{'h': '1.53745', 'a': '1.35643'}",2021-12-26 15:00:00,"{'w': '0.4011', 'd': '0.312', 'l': '0.2869'}"
16556,True,71,80,"{'h': '1', 'a': '3'}","{'h': '0.474029', 'a': '2.8285'}",2021-12-26 17:30:00,"{'w': '0.0139', 'd': '0.0557', 'l': '0.9304'}"
16557,True,220,244,"{'h': '2', 'a': '0'}","{'h': '0.943363', 'a': '1.10342'}",2021-12-26 20:00:00,"{'w': '0.2916', 'd': '0.3151', 'l': '0.3933'}"
16561,True,86,89,"{'h': '1', 'a': '1'}","{'h': '1.26586', 'a': '1.75587'}",2021-12-27 20:00:00,"{'w': '0.232', 'd': '0.2848', 'l': '0.4832'}"
16569,True,90,81,"{'h': '1', 'a': '4'}","{'h': '1.0143', 'a': '2.84084'}",2021-12-28 15:00:00,"{'w': '0.0603', 'd': '0.121', 'l': '0.8187'}"
16570,True,78,79,"{'h': '3', 'a': '0'}","{'h': '2.38978', 'a': '0.594134'}",2021-12-28 15:00:00,"{'w': '0.8296', 'd': '0.1241', 'l': '0.0463'}"
16575,True,74,82,"{'h': '1', 'a': '1'}","{'h': '0.353043', 'a': '2.80917'}",2021-12-28 15:00:00,"{'w': '0.0137', 'd': '0.062', 'l': '0.9243'}"
16573,True,75,87,"{'h': '1', 'a': '0'}","{'h': '0.615892', 'a': '2.72682'}",2021-12-28 20:00:00,"{'w': '0.0217', 'd': '0.0898', 'l': '0.8885'}"
16568,True,80,220,"{'h': '1', 'a': '1'}","{'h': '0.763458', 'a': '0.78663'}",2021-12-29 19:30:00,"{'w': '0.3109', 'd': '0.3696', 'l': '0.3195'}"
16567,True,244,88,"{'h': '0', 'a': '1'}","{'h': '0.238829', 'a': '1.01763'}",2021-12-29 20:15:00,"{'w': '0.0672', 'd': '0.2944', 'l': '0.6384'}"
16574,True,89,92,"{'h': '3', 'a': '1'}","{'h': '1.80776', 'a': '0.871738'}",2021-12-30 20:15:00,"{'w': '0.6178', 'd': '0.2285', 'l': '0.1537'}"
16576,True,83,88,"{'h': '1', 'a': '2'}","{'h': '0.836949', 'a': '1.94623'}",2022-01-01 12:30:00,"{'w': '0.0951', 'd': '0.2126', 'l': '0.6923'}"
16585,True,90,82,"{'h': '0', 'a': '1'}","{'h': '0.303514', 'a': '1.93752'}",2022-01-01 15:00:00,"{'w': '0.0346', 'd': '0.1376', 'l': '0.8278'}"
16579,True,78,81,"{'h': '2', 'a': '3'}","{'h': '2.69204', 'a': '2.23146'}",2022-01-01 17:30:00,"{'w': '0.4861', 'd': '0.2291', 'l': '0.2848'}"
16577,True,244,71,"{'h': '2', 'a': '1'}","{'h': '0.501329', 'a': '1.13821'}",2022-01-02 14:00:00,"{'w': '0.1502', 'd': '0.318', 'l': '0.5318'}"
16580,True,72,220,"{'h': '2', 'a': '3'}","{'h': '1.82698', 'a': '1.48397'}",2022-01-02 14:00:00,"{'w': '0.4435', 'd': '0.2906', 'l': '0.2659'}"
16581,True,245,92,"{'h': '3', 'a': '1'}","{'h': '2.04186', 'a': '0.960493'}",2022-01-02 14:00:00,"{'w': '0.642', 'd': '0.2279', 'l': '0.1301'}"
16578,True,80,87,"{'h': '2', 'a': '2'}","{'h': '1.389', 'a': '1.78897'}",2022-01-02 16:30:00,"{'w': '0.26', 'd': '0.2659', 'l': '0.4741'}"
16583,True,89,229,"{'h': '0', 'a': '1'}","{'h': '0.768752', 'a': '0.840925'}",2022-01-03 17:30:00,"{'w': '0.2979', 'd': '0.3534', 'l': '0.3487'}"
16551,True,74,244,"{'h': '4', 'a': '1'}","{'h': '1.59306', 'a': '0.621466'}",2022-01-11 21:45:00,"{'w': '0.6476', 'd': '0.2451', 'l': '0.1073'}"
16554,True,81,79,"{'h': '2', 'a': '0'}","{'h': '2.89217', 'a': '0.343347'}",2022-01-12 21:45:00,"{'w': '0.9379', 'd': '0.0507', 'l': '0.0114'}"
16587,True,220,78,"{'h': '1', 'a': '1'}","{'h': '2.18053', 'a': '0.509681'}",2022-01-14 20:00:00,"{'w': '0.8253', 'd': '0.1462', 'l': '0.0285'}"
16590,True,88,80,"{'h': '1', 'a': '0'}","{'h': '0.901703', 'a': '0.613757'}",2022-01-15 12:30:00,"{'w': '0.3931', 'd': '0.3805', 'l': '0.2264'}"
16591,True,86,90,"{'h': '1', 'a': '1'}","{'h': '1.03855', 'a': '1.49623'}",2022-01-15 15:00:00,"{'w': '0.245', 'd': '0.2696', 'l': '0.4854'}"
16592,True,79,72,"{'h': '2', 'a': '1'}","{'h': '1.00153', 'a': '0.541027'}",2022-01-15 15:00:00,"{'w': '0.5033', 'd': '0.3336', 'l': '0.1631'}"
16595,True,229,74,"{'h': '3', 'a': '1'}","{'h': '2.29917', 'a': '0.91728'}",2022-01-15 15:00:00,"{'w': '0.763', 'd': '0.1674', 'l': '0.0696'}"
16586,True,71,89,"{'h': '2', 'a': '2'}","{'h': '1.82784', 'a': '1.35378'}",2022-01-15 17:30:00,"{'w': '0.4953', 'd': '0.2638', 'l': '0.2409'}"
16589,True,87,244,"{'h': '3', 'a': '0'}","{'h': '3.49099', 'a': '0.376656'}",2022-01-16 14:00:00,"{'w': '0.9546', 'd': '0.0376', 'l': '0.0078'}"
16594,True,81,245,"{'h': '2', 'a': '3'}","{'h': '2.3549', 'a': '2.26884'}",2022-01-16 14:00:00,"{'w': '0.3868', 'd': '0.2689', 'l': '0.3443'}"
16607,True,220,80,"{'h': '1', 'a': '1'}","{'h': '0.747557', 'a': '0.572994'}",2022-01-18 09:45:00,"{'w': '0.3731', 'd': '0.382', 'l': '0.2449'}"
16540,True,75,82,"{'h': '2', 'a': '3'}","{'h': '1.95031', 'a': '4.24711'}",2022-01-19 19:30:00,"{'w': '0.0659', 'd': '0.1079', 'l': '0.8262'}"
16537,True,244,89,"{'h': '1', 'a': '3'}","{'h': '2.081', 'a': '2.05969'}",2022-01-19 20:00:00,"{'w': '0.3775', 'd': '0.2449', 'l': '0.3776'}"
16605,True,90,79,"{'h': '0', 'a': '3'}","{'h': '1.30606', 'a': '0.925212'}",2022-01-21 20:00:00,"{'w': '0.4434', 'd': '0.3179', 'l': '0.2387'}"
16600,True,72,71,"{'h': '0', 'a': '1'}","{'h': '1.2384', 'a': '0.860245'}",2022-01-22 12:30:00,"{'w': '0.453', 'd': '0.3178', 'l': '0.2292'}"
16597,True,244,229,"{'h': '1', 'a': '2'}","{'h': '0.742573', 'a': '0.218211'}",2022-01-22 15:00:00,"{'w': '0.4573', 'd': '0.444', 'l': '0.0987'}"
16601,True,245,86,"{'h': '0', 'a': '1'}","{'h': '1.12992', 'a': '1.15904'}",2022-01-22 15:00:00,"{'w': '0.3454', 'd': '0.3061', 'l': '0.3485'}"
16603,True,89,81,"{'h': '1', 'a': '0'}","{'h': '1.75857', 'a': '0.238027'}",2022-01-22 15:00:00,"{'w': '0.876', 'd': '0.11', 'l': '0.014'}"
16604,True,74,88,"{'h': '1', 'a': '1'}","{'h': '1.00222', 'a': '1.62907'}",2022-01-22 17:30:00,"{'w': '0.1829', 'd': '0.298', 'l': '0.5191'}"
16596,True,83,92,"{'h': '0', 'a': '0'}","{'h': '1.35507', 'a': '0.388963'}",2022-01-23 14:00:00,"{'w': '0.6339', 'd': '0.2698', 'l': '0.0963'}"
16599,True,78,87,"{'h': '1', 'a': '3'}","{'h': '1.62615', 'a': '1.49697'}",2022-01-23 14:00:00,"{'w': '0.3937', 'd': '0.2946', 'l': '0.3117'}"
16602,True,75,220,"{'h': '1', 'a': '1'}","{'h': '1.70979', 'a': '1.19738'}",2022-01-23 14:00:00,"{'w': '0.5104', 'd': '0.2678', 'l': '0.2218'}"
16598,True,80,82,"{'h': '2', 'a': '0'}","{'h': '1.04212', 'a': '0.328818'}",2022-01-23 16:30:00,"{'w': '0.5568', 'd': '0.3318', 'l': '0.1114'}"
16539,True,92,90,"{'h': '0', 'a': '0'}","{'h': '0.765905', 'a': '0.933965'}",2022-02-05 18:00:00,"{'w': '0.2769', 'd': '0.346', 'l': '0.3771'}"
16610,True,81,90,"{'h': '1', 'a': '0'}","{'h': '0.905143', 'a': '0.335474'}",2022-02-08 19:45:00,"{'w': '0.533', 'd': '0.3591', 'l': '0.1079'}"
16612,True,86,72,"{'h': '3', 'a': '1'}","{'h': '2.68732', 'a': '0.823607'}",2022-02-08 19:45:00,"{'w': '0.8331', 'd': '0.1233', 'l': '0.0436'}"
16608,True,92,89,"{'h': '1', 'a': '1'}","{'h': '0.772721', 'a': '1.83387'}",2022-02-08 20:00:00,"{'w': '0.1167', 'd': '0.2366', 'l': '0.6467'}"
16609,True,79,78,"{'h': '1', 'a': '1'}","{'h': '0.296411', 'a': '1.22883'}",2022-02-09 19:45:00,"{'w': '0.0558', 'd': '0.2461', 'l': '0.6981'}"
16613,True,82,74,"{'h': '2', 'a': '3'}","{'h': '1.74286', 'a': '1.73293'}",2022-02-09 19:45:00,"{'w': '0.3729', 'd': '0.2694', 'l': '0.3577'}"
16615,True,88,244,"{'h': '2', 'a': '0'}","{'h': '1.98246', 'a': '0.461305'}",2022-02-09 19:45:00,"{'w': '0.7981', 'd': '0.1558', 'l': '0.0461'}"
16606,True,71,245,"{'h': '3', 'a': '3'}","{'h': '1.5013', 'a': '2.52914'}",2022-02-09 20:00:00,"{'w': '0.1454', 'd': '0.2112', 'l': '0.6434'}"
16611,True,229,83,"{'h': '0', 'a': '1'}","{'h': '0.641359', 'a': '1.45247'}",2022-02-10 19:45:00,"{'w': '0.104', 'd': '0.2477', 'l': '0.6483'}"
16614,True,87,75,"{'h': '2', 'a': '0'}","{'h': '2.72997', 'a': '0.544954'}",2022-02-10 19:45:00,"{'w': '0.8752', 'd': '0.0992', 'l': '0.0256'}"
16621,True,89,74,"{'h': '1', 'a': '1'}","{'h': '2.99207', 'a': '0.677386'}",2022-02-12 12:30:00,"{'w': '0.9063', 'd': '0.0701', 'l': '0.0236'}"
16616,True,244,78,"{'h': '0', 'a': '0'}","{'h': '1.97576', 'a': '0.49802'}",2022-02-12 15:00:00,"{'w': '0.8021', 'd': '0.1551', 'l': '0.0428'}"
16619,True,72,245,"{'h': '3', 'a': '0'}","{'h': '2.58561', 'a': '0.242668'}",2022-02-12 15:00:00,"{'w': '0.938', 'd': '0.0539', 'l': '0.0081'}"
16625,True,90,220,"{'h': '0', 'a': '2'}","{'h': '0.532979', 'a': '1.80456'}",2022-02-12 15:00:00,"{'w': '0.0579', 'd': '0.1835', 'l': '0.7586'}"
16623,True,79,88,"{'h': '0', 'a': '4'}","{'h': '0.356755', 'a': '4.44653'}",2022-02-12 17:30:00,"{'w': '0.0008', 'd': '0.0051', 'l': '0.9941'}"
16617,True,92,87,"{'h': '0', 'a': '1'}","{'h': '1.16081', 'a': '1.95722'}",2022-02-13 14:00:00,"{'w': '0.1124', 'd': '0.2695', 'l': '0.6181'}"
16622,True,86,71,"{'h': '1', 'a': '0'}","{'h': '0.527571', 'a': '0.455206'}",2022-02-13 14:00:00,"{'w': '0.2938', 'd': '0.4633', 'l': '0.2429'}"
16624,True,82,229,"{'h': '0', 'a': '2'}","{'h': '0.838197', 'a': '1.87026'}",2022-02-13 14:00:00,"{'w': '0.1087', 'd': '0.2126', 'l': '0.6787'}"
16620,True,75,81,"{'h': '2', 'a': '2'}","{'h': '1.40693', 'a': '0.745068'}",2022-02-13 16:30:00,"{'w': '0.5533', 'd': '0.2898', 'l': '0.1569'}"
16549,True,89,220,"{'h': '2', 'a': '0'}","{'h': '2.74936', 'a': '1.26179'}",2022-02-15 20:15:00,"{'w': '0.7164', 'd': '0.1755', 'l': '0.1081'}"
16634,True,81,86,"{'h': '1', 'a': '1'}","{'h': '0.847948', 'a': '0.932574'}",2022-02-19 12:30:00,"{'w': '0.3023', 'd': '0.3338', 'l': '0.3639'}"
16626,True,83,244,"{'h': '2', 'a': '1'}","{'h': '1.52247', 'a': '0.640726'}",2022-02-19 15:00:00,"{'w': '0.5994', 'd': '0.2707', 'l': '0.1299'}"
16627,True,71,90,"{'h': '0', 'a': '1'}","{'h': '1.0267', 'a': '1.82051'}",2022-02-19 15:00:00,"{'w': '0.1601', 'd': '0.2347', 'l': '0.6052'}"
16628,True,220,92,"{'h': '0', 'a': '3'}","{'h': '0.44587', 'a': '0.821228'}",2022-02-19 15:00:00,"{'w': '0.1732', 'd': '0.3904', 'l': '0.4364'}"
16629,True,78,80,"{'h': '0', 'a': '1'}","{'h': '0.624023', 'a': '1.12339'}",2022-02-19 15:00:00,"{'w': '0.1768', 'd': '0.3128', 'l': '0.5104'}"
16631,True,87,79,"{'h': '3', 'a': '1'}","{'h': '3.15449', 'a': '0.66975'}",2022-02-19 15:00:00,"{'w': '0.8884', 'd': '0.0846', 'l': '0.027'}"
16633,True,74,72,"{'h': '2', 'a': '0'}","{'h': '2.72851', 'a': '0.19991'}",2022-02-19 15:00:00,"{'w': '0.9461', 'd': '0.0472', 'l': '0.0067'}"
16632,True,88,82,"{'h': '2', 'a': '3'}","{'h': '2.31773', 'a': '2.00235'}",2022-02-19 17:30:00,"{'w': '0.4423', 'd': '0.2534', 'l': '0.3043'}"
16630,True,245,89,"{'h': '2', 'a': '4'}","{'h': '1.74476', 'a': '2.60999'}",2022-02-20 14:00:00,"{'w': '0.1986', 'd': '0.2134', 'l': '0.588'}"
16635,True,229,75,"{'h': '2', 'a': '1'}","{'h': '0.472777', 'a': '1.55048'}",2022-02-20 16:30:00,"{'w': '0.0684', 'd': '0.2026', 'l': '0.729'}"
16499,True,92,82,"{'h': '1', 'a': '0'}","{'h': '1.55576', 'a': '0.691655'}",2022-02-23 19:30:00,"{'w': '0.6341', 'd': '0.2428', 'l': '0.1231'}"
16553,True,90,78,"{'h': '1', 'a': '4'}","{'h': '1.71917', 'a': '0.818403'}",2022-02-23 19:30:00,"{'w': '0.6465', 'd': '0.2321', 'l': '0.1214'}"
16559,True,87,245,"{'h': '6', 'a': '0'}","{'h': '5.3303', 'a': '0.141547'}",2022-02-23 19:45:00,"{'w': '0.9989', 'd': '0.0009', 'l': '0.0002'}"
16566,True,83,229,"{'h': '2', 'a': '1'}","{'h': '2.50961', 'a': '1.10934'}",2022-02-24 19:45:00,"{'w': '0.6983', 'd': '0.1833', 'l': '0.1184'}"
16644,True,74,79,"{'h': '2', 'a': '0'}","{'h': '3.08863', 'a': '0.424877'}",2022-02-25 20:00:00,"{'w': '0.9377', 'd': '0.0517', 'l': '0.0106'}"
16642,True,245,82,"{'h': '0', 'a': '4'}","{'h': '1.89569', 'a': '2.47025'}",2022-02-26 12:30:00,"{'w': '0.2622', 'd': '0.2219', 'l': '0.5159'}"
16637,True,244,86,"{'h': '0', 'a': '2'}","{'h': '0.494232', 'a': '2.25373'}",2022-02-26 15:00:00,"{'w': '0.0526', 'd': '0.1455', 'l': '0.8019'}"
16640,True,78,92,"{'h': '1', 'a': '1'}","{'h': '1.03765', 'a': '0.255988'}",2022-02-26 15:00:00,"{'w': '0.6096', 'd': '0.3126', 'l': '0.0778'}"
16643,True,89,90,"{'h': '0', 'a': '0'}","{'h': '2.41457', 'a': '0.437185'}",2022-02-26 15:00:00,"{'w': '0.8563', 'd': '0.11', 'l': '0.0337'}"
16638,True,220,71,"{'h': '0', 'a': '2'}","{'h': '0.627107', 'a': '1.3027'}",2022-02-26 15:30:00,"{'w': '0.1398', 'd': '0.2854', 'l': '0.5748'}"
16641,True,72,88,"{'h': '0', 'a': '1'}","{'h': '0.770819', 'a': '1.93422'}",2022-02-26 17:30:00,"{'w': '0.0832', 'd': '0.2007', 'l': '0.7161'}"
16645,True,81,229,"{'h': '1', 'a': '0'}","{'h': '1.62241', 'a': '0.892018'}",2022-02-27 14:00:00,"{'w': '0.5753', 'd': '0.2599', 'l': '0.1648'}"
16588,True,92,75,"{'h': '0', 'a': '2'}","{'h': '1.04214', 'a': '1.79558'}",2022-03-01 19:45:00,"{'w': '0.1832', 'd': '0.2556', 'l': '0.5612'}"
16648,True,75,245,"{'h': '1', 'a': '0'}","{'h': '0.359129', 'a': '2.14389'}",2022-03-05 12:30:00,"{'w': '0.0357', 'd': '0.1297', 'l': '0.8346'}"
16646,True,71,74,"{'h': '4', 'a': '0'}","{'h': '2.85379', 'a': '1.32947'}",2022-03-05 15:00:00,"{'w': '0.7295', 'd': '0.1611', 'l': '0.1094'}"
16647,True,92,80,"{'h': '0', 'a': '4'}","{'h': '0.849232', 'a': '2.2868'}",2022-03-05 15:00:00,"{'w': '0.0457', 'd': '0.1645', 'l': '0.7898'}"
16651,True,86,220,"{'h': '2', 'a': '1'}","{'h': '1.58028', 'a': '1.64995'}",2022-03-05 15:00:00,"{'w': '0.3317', 'd': '0.3001', 'l': '0.3682'}"
16652,True,79,244,"{'h': '1', 'a': '3'}","{'h': '0.77334', 'a': '2.22064'}",2022-03-05 15:00:00,"{'w': '0.0623', 'd': '0.1576', 'l': '0.7801'}"
16655,True,229,78,"{'h': '0', 'a': '2'}","{'h': '0.710865', 'a': '2.53759'}",2022-03-05 15:00:00,"{'w': '0.0251', 'd': '0.1048', 'l': '0.8701'}"
16649,True,87,81,"{'h': '1', 'a': '0'}","{'h': '2.18865', 'a': '1.33829'}",2022-03-05 17:30:00,"{'w': '0.584', 'd': '0.2236', 'l': '0.1924'}"
16654,True,90,83,"{'h': '2', 'a': '3'}","{'h': '1.29603', 'a': '1.00457'}",2022-03-06 14:00:00,"{'w': '0.4352', 'd': '0.2822', 'l': '0.2826'}"
16650,True,88,89,"{'h': '4', 'a': '1'}","{'h': '2.74434', 'a': '0.361782'}",2022-03-06 16:30:00,"{'w': '0.9161', 'd': '0.0698', 'l': '0.0141'}"
16653,True,82,72,"{'h': '5', 'a': '0'}","{'h': '3.24279', 'a': '0.208263'}",2022-03-07 20:00:00,"{'w': '0.9667', 'd': '0.0292', 'l': '0.0041'}"
16565,True,229,90,"{'h': '4', 'a': '0'}","{'h': '1.55037', 'a': '0.498696'}",2022-03-10 19:30:00,"{'w': '0.6761', 'd': '0.232', 'l': '0.0919'}"
16584,True,74,86,"{'h': '1', 'a': '2'}","{'h': '1.79835', 'a': '0.812233'}",2022-03-10 19:30:00,"{'w': '0.6582', 'd': '0.2201', 'l': '0.1217'}"
16672,True,79,80,"{'h': '1', 'a': '3'}","{'h': '0.965723', 'a': '2.1308'}",2022-03-10 19:30:00,"{'w': '0.1051', 'd': '0.2256', 'l': '0.6693'}"
16572,True,245,71,"{'h': '0', 'a': '3'}","{'h': '0.194028', 'a': '1.2729'}",2022-03-10 19:45:00,"{'w': '0.0501', 'd': '0.2776', 'l': '0.6723'}"
16658,True,220,87,"{'h': '0', 'a': '2'}","{'h': '0.629316', 'a': '2.48312'}",2022-03-12 12:30:00,"{'w': '0.0461', 'd': '0.129', 'l': '0.8249'}"
16657,True,244,92,"{'h': '2', 'a': '0'}","{'h': '1.82002', 'a': '0.825311'}",2022-03-12 15:00:00,"{'w': '0.6573', 'd': '0.2307', 'l': '0.112'}"
16663,True,89,82,"{'h': '3', 'a': '2'}","{'h': '1.0181', 'a': '1.62374'}",2022-03-12 17:30:00,"{'w': '0.181', 'd': '0.2835', 'l': '0.5355'}"
16659,True,80,86,"{'h': '1', 'a': '0'}","{'h': '1.07072', 'a': '0.246037'}",2022-03-13 14:00:00,"{'w': '0.6359', 'd': '0.2889', 'l': '0.0752'}"
16661,True,72,229,"{'h': '0', 'a': '1'}","{'h': '0.397268', 'a': '0.712135'}",2022-03-13 14:00:00,"{'w': '0.1826', 'd': '0.4282', 'l': '0.3892'}"
16662,True,245,79,"{'h': '2', 'a': '1'}","{'h': '3.11755', 'a': '1.40148'}",2022-03-13 14:00:00,"{'w': '0.7975', 'd': '0.1353', 'l': '0.0672'}"
16664,True,74,90,"{'h': '1', 'a': '2'}","{'h': '1.25696', 'a': '1.29385'}",2022-03-13 14:00:00,"{'w': '0.3447', 'd': '0.301', 'l': '0.3543'}"
16665,True,81,71,"{'h': '2', 'a': '1'}","{'h': '1.58468', 'a': '1.05391'}",2022-03-13 14:00:00,"{'w': '0.5163', 'd': '0.2757', 'l': '0.208'}"
16656,True,83,75,"{'h': '2', 'a': '0'}","{'h': '2.93665', 'a': '0.54911'}",2022-03-13 16:30:00,"{'w': '0.9049', 'd': '0.0764', 'l': '0.0187'}"
16660,True,78,88,"{'h': '0', 'a': '0'}","{'h': '0.474002', 'a': '2.04021'}",2022-03-14 20:00:00,"{'w': '0.0494', 'd': '0.1491', 'l': '0.8015'}"
16528,True,220,82,"{'h': '0', 'a': '2'}","{'h': '1.04171', 'a': '2.05196'}",2022-03-16 19:30:00,"{'w': '0.1605', 'd': '0.2169', 'l': '0.6226'}"
16636,True,83,87,"{'h': '0', 'a': '2'}","{'h': '0.534265', 'a': '1.27681'}",2022-03-16 20:15:00,"{'w': '0.0976', 'd': '0.2918', 'l': '0.6106'}"
16571,True,72,86,"{'h': '1', 'a': '0'}","{'h': '0.708809', 'a': '0.75803'}",2022-03-17 19:45:00,"{'w': '0.3027', 'd': '0.379', 'l': '0.3183'}"
16675,True,229,245,"{'h': '2', 'a': '3'}","{'h': '1.24075', 'a': '2.82103'}",2022-03-18 20:00:00,"{'w': '0.0922', 'd': '0.1545', 'l': '0.7533'}"
16666,True,71,83,"{'h': '0', 'a': '1'}","{'h': '0.309375', 'a': '1.14522'}",2022-03-19 12:30:00,"{'w': '0.0769', 'd': '0.2868', 'l': '0.6363'}"
16668,True,75,244,"{'h': '2', 'a': '1'}","{'h': '1.27865', 'a': '1.72466'}",2022-03-20 14:00:00,"{'w': '0.252', 'd': '0.2548', 'l': '0.4932'}"
16673,True,82,81,"{'h': '3', 'a': '1'}","{'h': '2.54795', 'a': '0.644964'}",2022-03-20 16:30:00,"{'w': '0.8351', 'd': '0.1195', 'l': '0.0454'}"
16680,True,87,90,"{'h': '2', 'a': '0'}","{'h': '2.23651', 'a': '0.753307'}",2022-04-02 11:30:00,"{'w': '0.7652', 'd': '0.1699', 'l': '0.0649'}"
16676,True,229,71,"{'h': '2', 'a': '1'}","{'h': '1.62151', 'a': '1.91256'}",2022-04-02 14:00:00,"{'w': '0.2791', 'd': '0.2878', 'l': '0.4331'}"
16681,True,245,74,"{'h': '1', 'a': '1'}","{'h': '1.50715', 'a': '2.06387'}",2022-04-02 14:00:00,"{'w': '0.2164', 'd': '0.2597', 'l': '0.5239'}"
16683,True,80,244,"{'h': '1', 'a': '4'}","{'h': '1.29014', 'a': '2.43422'}",2022-04-02 14:00:00,"{'w': '0.1611', 'd': '0.188', 'l': '0.6509'}"
16684,True,92,88,"{'h': '0', 'a': '2'}","{'h': '0.0591223', 'a': '1.62008'}",2022-04-02 14:00:00,"{'w': '0.009', 'd': '0.1616', 'l': '0.8294'}"
16685,True,220,79,"{'h': '0', 'a': '0'}","{'h': '2.38297', 'a': '0.494112'}",2022-04-02 14:00:00,"{'w': '0.8485', 'd': '0.1194', 'l': '0.0321'}"
