id,isResult,h,a,goals,xG,datetime,forecast
26745,True,82,80,"{'h': '3', 'a': '4'}","{'h': '3.25488', 'a': '2.57326'}",2024-12-08 16:30:00,"{'w': '0.5345', 'd': '0.2066', 'l': '0.2589'}"
26746,True,81,229,"{'h': '2', 'a': '1'}","{'h': '1.19808', 'a': '1.47567'}",2024-12-09 20:00:00,"{'w': '0.2929', 'd': '0.2694', 'l': '0.4377'}"
26752,True,87,228,"{'h': '2', 'a': '2'}","{'h': '2.09698', 'a': '1.2862'}",2024-12-14 15:00:00,"{'w': '0.5821', 'd': '0.2262', 'l': '0.1917'}"
26755,True,83,72,"{'h': '0', 'a': '0'}","{'h': '1.30865', 'a': '0.132166'}",2024-12-14 15:00:00,"{'w': '0.7239', 'd': '0.2452', 'l': '0.0309'}"
26758,True,229,285,"{'h': '1', 'a': '2'}","{'h': '1.23748', 'a': '1.73349'}",2024-12-14 15:00:00,"{'w': '0.2239', 'd': '0.2569', 'l': '0.5192'}"
26760,True,86,75,"{'h': '4', 'a': '0'}","{'h': '3.95461', 'a': '0.186759'}",2024-12-14 15:00:00,"{'w': '0.9912', 'd': '0.0083', 'l': '0.0005'}"
26761,True,249,71,"{'h': '2', 'a': '1'}","{'h': '2.2861', 'a': '0.389423'}",2024-12-14 17:30:00,"{'w': '0.8602', 'd': '0.1107', 'l': '0.0291'}"
26756,True,220,78,"{'h': '1', 'a': '3'}","{'h': '1.32323', 'a': '3.00618'}",2024-12-15 14:00:00,"{'w': '0.0853', 'd': '0.1405', 'l': '0.7742'}"
26753,True,88,89,"{'h': '1', 'a': '2'}","{'h': '0.638103', 'a': '2.04662'}",2024-12-15 16:30:00,"{'w': '0.0592', 'd': '0.1626', 'l': '0.7782'}"
26757,True,80,244,"{'h': '2', 'a': '1'}","{'h': '2.59146', 'a': '1.65861'}",2024-12-15 19:00:00,"{'w': '0.586', 'd': '0.2134', 'l': '0.2006'}"
26759,True,74,82,"{'h': '0', 'a': '5'}","{'h': '1.27356', 'a': '3.89322'}",2024-12-15 19:00:00,"{'w': '0.0241', 'd': '0.0666', 'l': '0.9093'}"
26754,True,73,81,"{'h': '1', 'a': '1'}","{'h': '2.04842', 'a': '1.81827'}",2024-12-16 20:00:00,"{'w': '0.4208', 'd': '0.2448', 'l': '0.3344'}"
26762,True,71,88,"{'h': '2', 'a': '1'}","{'h': '2.05988', 'a': '1.09627'}",2024-12-21 12:30:00,"{'w': '0.625', 'd': '0.2175', 'l': '0.1575'}"
26766,True,244,249,"{'h': '0', 'a': '2'}","{'h': '0.769004', 'a': '0.964897'}",2024-12-21 15:00:00,"{'w': '0.2696', 'd': '0.3449', 'l': '0.3855'}"
26767,True,81,220,"{'h': '1', 'a': '1'}","{'h': '1.22937', 'a': '1.34379'}",2024-12-21 15:00:00,"{'w': '0.3078', 'd': '0.2958', 'l': '0.3964'}"
26771,True,285,86,"{'h': '0', 'a': '4'}","{'h': '1.06427', 'a': '3.23386'}",2024-12-21 15:00:00,"{'w': '0.0493', 'd': '0.1079', 'l': '0.8428'}"
26765,True,78,83,"{'h': '1', 'a': '5'}","{'h': '1.6052', 'a': '3.05434'}",2024-12-21 17:30:00,"{'w': '0.0889', 'd': '0.1591', 'l': '0.752'}"
26763,True,228,74,"{'h': '0', 'a': '0'}","{'h': '1.25255', 'a': '0.280031'}",2024-12-22 14:00:00,"{'w': '0.6439', 'd': '0.2824', 'l': '0.0737'}"
26764,True,72,80,"{'h': '0', 'a': '0'}","{'h': '1.07081', 'a': '1.51591'}",2024-12-22 14:00:00,"{'w': '0.2011', 'd': '0.3143', 'l': '0.4846'}"
26769,True,89,73,"{'h': '0', 'a': '3'}","{'h': '2.28533', 'a': '1.82831'}",2024-12-22 14:00:00,"{'w': '0.4755', 'd': '0.2552', 'l': '0.2693'}"
26770,True,75,229,"{'h': '0', 'a': '3'}","{'h': '0.78868', 'a': '1.13531'}",2024-12-22 14:00:00,"{'w': '0.2316', 'd': '0.3222', 'l': '0.4462'}"
26768,True,82,87,"{'h': '3', 'a': '6'}","{'h': '1.20245', 'a': '5.20214'}",2024-12-22 16:30:00,"{'w': '0.0035', 'd': '0.0181', 'l': '0.9784'}"
26777,True,88,72,"{'h': '1', 'a': '1'}","{'h': '2.51965', 'a': '0.653289'}",2024-12-26 12:30:00,"{'w': '0.8257', 'd': '0.1319', 'l': '0.0424'}"
26772,True,73,78,"{'h': '0', 'a': '0'}","{'h': '1.20189', 'a': '0.500066'}",2024-12-26 15:00:00,"{'w': '0.5459', 'd': '0.3067', 'l': '0.1474'}"
26775,True,80,228,"{'h': '1', 'a': '2'}","{'h': '1.55626', 'a': '1.77929'}",2024-12-26 15:00:00,"{'w': '0.3046', 'd': '0.2616', 'l': '0.4338'}"
26778,True,86,71,"{'h': '3', 'a': '0'}","{'h': '2.82867', 'a': '0.225522'}",2024-12-26 15:00:00,"{'w': '0.9441', 'd': '0.0485', 'l': '0.0074'}"
26779,True,249,82,"{'h': '1', 'a': '0'}","{'h': '1.30018', 'a': '1.05758'}",2024-12-26 15:00:00,"{'w': '0.423', 'd': '0.3077', 'l': '0.2693'}"
26780,True,74,81,"{'h': '0', 'a': '1'}","{'h': '2.19833', 'a': '1.90111'}",2024-12-26 15:00:00,"{'w': '0.4419', 'd': '0.2527', 'l': '0.3054'}"
26781,True,229,89,"{'h': '2', 'a': '0'}","{'h': '0.826489', 'a': '0.358876'}",2024-12-26 17:30:00,"{'w': '0.5212', 'd': '0.3572', 'l': '0.1216'}"
26776,True,87,75,"{'h': '3', 'a': '1'}","{'h': '1.89935', 'a': '0.22097'}",2024-12-26 20:00:00,"{'w': '0.8314', 'd': '0.1415', 'l': '0.0271'}"
26774,True,220,244,"{'h': '0', 'a': '0'}","{'h': '1.33538', 'a': '0.961233'}",2024-12-27 19:30:00,"{'w': '0.4464', 'd': '0.2933', 'l': '0.2603'}"
26773,True,83,285,"{'h': '1', 'a': '0'}","{'h': '2.16462', 'a': '0.0783327'}",2024-12-27 20:15:00,"{'w': '0.9234', 'd': '0.0721', 'l': '0.0045'}"
26788,True,75,88,"{'h': '0', 'a': '2'}","{'h': '1.84208', 'a': '1.58002'}",2024-12-29 14:30:00,"{'w': '0.4402', 'd': '0.2635', 'l': '0.2963'}"
26784,True,78,74,"{'h': '2', 'a': '1'}","{'h': '3.05417', 'a': '1.21853'}",2024-12-29 15:00:00,"{'w': '0.808', 'd': '0.1392', 'l': '0.0528'}"
26785,True,72,249,"{'h': '0', 'a': '2'}","{'h': '0.615191', 'a': '2.02753'}",2024-12-29 15:00:00,"{'w': '0.0727', 'd': '0.1666', 'l': '0.7607'}"
26786,True,228,73,"{'h': '2', 'a': '2'}","{'h': '0.961566', 'a': '1.70692'}",2024-12-29 15:00:00,"{'w': '0.1906', 'd': '0.2453', 'l': '0.5641'}"
26790,True,82,229,"{'h': '2', 'a': '2'}","{'h': '2.28433', 'a': '0.640697'}",2024-12-29 15:00:00,"{'w': '0.8038', 'd': '0.1449', 'l': '0.0513'}"
26791,True,81,87,"{'h': '0', 'a': '5'}","{'h': '0.518279', 'a': '3.29868'}",2024-12-29 17:15:00,"{'w': '0.0128', 'd': '0.0578', 'l': '0.9294'}"
26782,True,71,220,"{'h': '2', 'a': '2'}","{'h': '1.87997', 'a': '0.938042'}",2024-12-30 19:45:00,"{'w': '0.6329', 'd': '0.2256', 'l': '0.1415'}"
26787,True,285,80,"{'h': '2', 'a': '0'}","{'h': '1.50093', 'a': '1.60622'}",2024-12-30 19:45:00,"{'w': '0.3269', 'd': '0.2809', 'l': '0.3922'}"
26789,True,89,86,"{'h': '0', 'a': '2'}","{'h': '1.00073', 'a': '2.2424'}",2024-12-30 20:00:00,"{'w': '0.1201', 'd': '0.1881', 'l': '0.6918'}"
26783,True,244,83,"{'h': '1', 'a': '3'}","{'h': '0.272604', 'a': '1.99848'}",2025-01-01 17:30:00,"{'w': '0.0169', 'd': '0.0986', 'l': '0.8845'}"
26800,True,82,86,"{'h': '1', 'a': '2'}","{'h': '1.00333', 'a': '2.42963'}",2025-01-04 12:30:00,"{'w': '0.0901', 'd': '0.1716', 'l': '0.7383'}"
26792,True,73,72,"{'h': '1', 'a': '0'}","{'h': '2.61852', 'a': '0.561015'}",2025-01-04 15:00:00,"{'w': '0.8834', 'd': '0.0878', 'l': '0.0288'}"
26793,True,71,75,"{'h': '2', 'a': '1'}","{'h': '2.3456', 'a': '0.81548'}",2025-01-04 15:00:00,"{'w': '0.7996', 'd': '0.1585', 'l': '0.0419'}"
26795,True,78,80,"{'h': '1', 'a': '1'}","{'h': '1.2766', 'a': '1.51541'}",2025-01-04 15:00:00,"{'w': '0.299', 'd': '0.2753', 'l': '0.4257'}"
26798,True,88,81,"{'h': '4', 'a': '1'}","{'h': '1.97986', 'a': '1.53286'}",2025-01-04 15:00:00,"{'w': '0.4955', 'd': '0.241', 'l': '0.2635'}"
26799,True,74,244,"{'h': '0', 'a': '5'}","{'h': '0.249614', 'a': '5.54874'}",2025-01-04 15:00:00,"{'w': '0', 'd': '0.0018', 'l': '0.9982'}"
26794,True,220,83,"{'h': '1', 'a': '1'}","{'h': '1.76513', 'a': '1.81142'}",2025-01-04 17:30:00,"{'w': '0.3579', 'd': '0.2825', 'l': '0.3596'}"
26796,True,228,285,"{'h': '2', 'a': '2'}","{'h': '2.65469', 'a': '1.4434'}",2025-01-05 14:00:00,"{'w': '0.6982', 'd': '0.1994', 'l': '0.1024'}"
26797,True,87,89,"{'h': '2', 'a': '2'}","{'h': '2.862', 'a': '1.67469'}",2025-01-05 16:30:00,"{'w': '0.6561', 'd': '0.1928', 'l': '0.1511'}"
26801,True,229,249,"{'h': '0', 'a': '3'}","{'h': '1.90463', 'a': '2.57227'}",2025-01-06 20:00:00,"{'w': '0.2109', 'd': '0.2442', 'l': '0.5449'}"
26803,True,244,88,"{'h': '2', 'a': '2'}","{'h': '2.39088', 'a': '2.65315'}",2025-01-14 19:30:00,"{'w': '0.344', 'd': '0.2081', 'l': '0.4479'}"
26808,True,81,228,"{'h': '3', 'a': '2'}","{'h': '0.937322', 'a': '2.83581'}",2025-01-14 19:30:00,"{'w': '0.0454', 'd': '0.1195', 'l': '0.8351'}"
26809,True,80,73,"{'h': '2', 'a': '2'}","{'h': '2.53808', 'a': '1.14845'}",2025-01-14 19:30:00,"{'w': '0.7303', 'd': '0.1818', 'l': '0.0879'}"
26807,True,249,87,"{'h': '1', 'a': '1'}","{'h': '0.5292', 'a': '2.72291'}",2025-01-14 20:00:00,"{'w': '0.0251', 'd': '0.0922', 'l': '0.8827'}"
26804,True,72,71,"{'h': '0', 'a': '1'}","{'h': '1.23126', 'a': '1.28522'}",2025-01-15 19:30:00,"{'w': '0.3421', 'd': '0.2933', 'l': '0.3646'}"
26806,True,75,78,"{'h': '0', 'a': '2'}","{'h': '2.09904', 'a': '2.2647'}",2025-01-15 19:30:00,"{'w': '0.332', 'd': '0.242', 'l': '0.426'}"
26810,True,86,229,"{'h': '3', 'a': '0'}","{'h': '2.13327', 'a': '1.47433'}",2025-01-15 19:30:00,"{'w': '0.5366', 'd': '0.2243', 'l': '0.2391'}"
26802,True,83,82,"{'h': '2', 'a': '1'}","{'h': '2.25501', 'a': '0.777071'}",2025-01-15 20:00:00,"{'w': '0.7393', 'd': '0.1752', 'l': '0.0855'}"
26805,True,285,220,"{'h': '0', 'a': '2'}","{'h': '0.268127', 'a': '1.06343'}",2025-01-16 19:30:00,"{'w': '0.0804', 'd': '0.3326', 'l': '0.587'}"
26811,True,89,74,"{'h': '3', 'a': '1'}","{'h': '3.10847', 'a': '1.36705'}",2025-01-16 20:00:00,"{'w': '0.7548', 'd': '0.145', 'l': '0.1002'}"
26819,True,86,73,"{'h': '1', 'a': '4'}","{'h': '0.837801', 'a': '2.70174'}",2025-01-18 12:30:00,"{'w': '0.0695', 'd': '0.1343', 'l': '0.7962'}"
26813,True,244,87,"{'h': '0', 'a': '2'}","{'h': '1.20021', 'a': '4.16249'}",2025-01-18 15:00:00,"{'w': '0.0249', 'd': '0.0644', 'l': '0.9107'}"
26817,True,75,228,"{'h': '0', 'a': '2'}","{'h': '0.676934', 'a': '2.36823'}",2025-01-18 15:00:00,"{'w': '0.0384', 'd': '0.1352', 'l': '0.8264'}"
26821,True,81,78,"{'h': '0', 'a': '2'}","{'h': '0.221062', 'a': '1.62561'}",2025-01-18 15:00:00,"{'w': '0.0243', 'd': '0.152', 'l': '0.8237'}"
26812,True,83,71,"{'h': '2', 'a': '2'}","{'h': '1.64458', 'a': '1.20602'}",2025-01-18 17:30:00,"{'w': '0.4688', 'd': '0.2781', 'l': '0.2531'}"
26815,True,72,82,"{'h': '3', 'a': '2'}","{'h': '2.56089', 'a': '1.35719'}",2025-01-19 14:00:00,"{'w': '0.6673', 'd': '0.1943', 'l': '0.1384'}"
26818,True,89,220,"{'h': '1', 'a': '3'}","{'h': '1.31823', 'a': '2.17172'}",2025-01-19 14:00:00,"{'w': '0.1466', 'd': '0.2332', 'l': '0.6202'}"
26820,True,249,74,"{'h': '3', 'a': '2'}","{'h': '2.36419', 'a': '1.25922'}",2025-01-19 14:00:00,"{'w': '0.7025', 'd': '0.2129', 'l': '0.0846'}"
26816,True,285,88,"{'h': '0', 'a': '6'}","{'h': '0.795637', 'a': '3.20228'}",2025-01-19 16:30:00,"{'w': '0.0313', 'd': '0.0809', 'l': '0.8878'}"
26814,True,80,229,"{'h': '3', 'a': '1'}","{'h': '3.14882', 'a': '1.06726'}",2025-01-20 20:00:00,"{'w': '0.8751', 'd': '0.0966', 'l': '0.0283'}"
26822,True,73,249,"{'h': '5', 'a': '0'}","{'h': '2.8254', 'a': '0.996166'}",2025-01-25 15:00:00,"{'w': '0.8133', 'd': '0.1202', 'l': '0.0665'}"
26824,True,220,72,"{'h': '0', 'a': '1'}","{'h': '0.64378', 'a': '0.870883'}",2025-01-25 15:00:00,"{'w': '0.2006', 'd': '0.3683', 'l': '0.4311'}"
26827,True,87,285,"{'h': '4', 'a': '1'}","{'h': '2.16809', 'a': '0.804707'}",2025-01-25 15:00:00,"{'w': '0.7524', 'd': '0.1872', 'l': '0.0604'}"
26829,True,74,86,"{'h': '1', 'a': '3'}","{'h': '0.825621', 'a': '3.08319'}",2025-01-25 15:00:00,"{'w': '0.0343', 'd': '0.0917', 'l': '0.874'}"
26831,True,229,83,"{'h': '0', 'a': '1'}","{'h': '0.514724', 'a': '0.887358'}",2025-01-25 15:00:00,"{'w': '0.1951', 'd': '0.3648', 'l': '0.4401'}"
26828,True,88,80,"{'h': '3', 'a': '1'}","{'h': '2.23213', 'a': '1.49843'}",2025-01-25 17:30:00,"{'w': '0.5598', 'd': '0.2262', 'l': '0.214'}"
26825,True,78,244,"{'h': '1', 'a': '2'}","{'h': '1.23177', 'a': '1.92037'}",2025-01-26 14:00:00,"{'w': '0.1717', 'd': '0.2637', 'l': '0.5646'}"
26830,True,82,75,"{'h': '1', 'a': '2'}","{'h': '1.27483', 'a': '1.40469'}",2025-01-26 14:00:00,"{'w': '0.2769', 'd': '0.3568', 'l': '0.3663'}"
26823,True,71,81,"{'h': '1', 'a': '1'}","{'h': '0.907851', 'a': '1.67886'}",2025-01-26 16:30:00,"{'w': '0.1721', 'd': '0.2404', 'l': '0.5875'}"
26826,True,228,89,"{'h': '0', 'a': '1'}","{'h': '0.560571', 'a': '0.201988'}",2025-01-26 19:00:00,"{'w': '0.3804', 'd': '0.5075', 'l': '0.1121'}"
26840,True,249,220,"{'h': '7', 'a': '0'}","{'h': '4.0677', 'a': '0.756296'}",2025-02-01 12:30:00,"{'w': '0.969', 'd': '0.0256', 'l': '0.0054'}"
26832,True,73,87,"{'h': '0', 'a': '2'}","{'h': '1.65273', 'a': '2.7219'}",2025-02-01 15:00:00,"{'w': '0.1696', 'd': '0.1937', 'l': '0.6367'}"
26836,True,72,75,"{'h': '4', 'a': '0'}","{'h': '3.11261', 'a': '0.447136'}",2025-02-01 15:00:00,"{'w': '0.9305', 'd': '0.0535', 'l': '0.016'}"
26837,True,285,74,"{'h': '1', 'a': '2'}","{'h': '1.94845', 'a': '1.17566'}",2025-02-01 15:00:00,"{'w': '0.5756', 'd': '0.2593', 'l': '0.1651'}"
26839,True,86,228,"{'h': '1', 'a': '2'}","{'h': '1.22716', 'a': '1.60881'}",2025-02-01 15:00:00,"{'w': '0.2568', 'd': '0.2823', 'l': '0.4609'}"
26841,True,229,71,"{'h': '2', 'a': '0'}","{'h': '2.00146', 'a': '0.742809'}",2025-02-01 17:30:00,"{'w': '0.7201', 'd': '0.194', 'l': '0.0859'}"
26834,True,244,82,"{'h': '0', 'a': '2'}","{'h': '1.66475', 'a': '0.945355'}",2025-02-02 14:00:00,"{'w': '0.5556', 'd': '0.2508', 'l': '0.1936'}"
26838,True,89,78,"{'h': '0', 'a': '2'}","{'h': '1.50706', 'a': '2.44633'}",2025-02-02 14:00:00,"{'w': '0.1555', 'd': '0.2072', 'l': '0.6373'}"
26833,True,83,88,"{'h': '5', 'a': '1'}","{'h': '1.53202', 'a': '0.743191'}",2025-02-02 16:30:00,"{'w': '0.5825', 'd': '0.2677', 'l': '0.1498'}"
26835,True,80,81,"{'h': '2', 'a': '1'}","{'h': '1.39066', 'a': '1.1868'}",2025-02-03 20:00:00,"{'w': '0.4124', 'd': '0.2751', 'l': '0.3125'}"
26748,True,72,87,"{'h': '2', 'a': '2'}","{'h': '0.910523', 'a': '0.929103'}",2025-02-12 19:30:00,"{'w': '0.3088', 'd': '0.35', 'l': '0.3412'}"
26843,True,220,80,"{'h': '3', 'a': '0'}","{'h': '2.06892', 'a': '0.649788'}",2025-02-14 20:00:00,"{'w': '0.7552', 'd': '0.1726', 'l': '0.0722'}"
26846,True,75,83,"{'h': '0', 'a': '2'}","{'h': '0.233209', 'a': '1.75'}",2025-02-15 12:30:00,"{'w': '0.028', 'd': '0.1538', 'l': '0.8182'}"
26842,True,71,285,"{'h': '1', 'a': '1'}","{'h': '2.89841', 'a': '0.332864'}",2025-02-15 15:00:00,"{'w': '0.9322', 'd': '0.0564', 'l': '0.0114'}"
26845,True,228,249,"{'h': '2', 'a': '1'}","{'h': '2.20993', 'a': '0.331301'}",2025-02-15 15:00:00,"{'w': '0.8401', 'd': '0.1266', 'l': '0.0333'}"
26848,True,88,86,"{'h': '4', 'a': '0'}","{'h': '2.12004', 'a': '0.157211'}",2025-02-15 15:00:00,"{'w': '0.8953', 'd': '0.0917', 'l': '0.013'}"
26849,True,74,73,"{'h': '1', 'a': '3'}","{'h': '0.974418', 'a': '2.08722'}",2025-02-15 15:00:00,"{'w': '0.1063', 'd': '0.2076', 'l': '0.6861'}"
26851,True,81,244,"{'h': '0', 'a': '1'}","{'h': '0.673466', 'a': '1.96499'}",2025-02-15 15:00:00,"{'w': '0.0938', 'd': '0.1906', 'l': '0.7156'}"
26844,True,78,72,"{'h': '1', 'a': '2'}","{'h': '2.30646', 'a': '1.01565'}",2025-02-15 17:30:00,"{'w': '0.7009', 'd': '0.1861', 'l': '0.113'}"
26847,True,87,229,"{'h': '2', 'a': '1'}","{'h': '1.86758', 'a': '1.05329'}",2025-02-16 14:00:00,"{'w': '0.6122', 'd': '0.2355', 'l': '0.1523'}"
26850,True,82,89,"{'h': '1', 'a': '0'}","{'h': '1.97109', 'a': '1.42652'}",2025-02-16 16:30:00,"{'w': '0.5145', 'd': '0.2364', 'l': '0.2491'}"
26884,True,71,87,"{'h': '2', 'a': '2'}","{'h': '1.02269', 'a': '2.04279'}",2025-02-19 15:00:00,"{'w': '0.1458', 'd': '0.2222', 'l': '0.632'}"
26858,True,75,244,"{'h': '0', 'a': '4'}","{'h': '0.727901', 'a': '2.03465'}",2025-02-21 20:00:00,"{'w': '0.0917', 'd': '0.1945', 'l': '0.7138'}"
26855,True,72,89,"{'h': '2', 'a': '2'}","{'h': '2.10444', 'a': '0.645685'}",2025-02-22 12:30:00,"{'w': '0.7638', 'd': '0.1698', 'l': '0.0664'}"
26852,True,73,229,"{'h': '0', 'a': '1'}","{'h': '0.629691', 'a': '2.10124'}",2025-02-22 15:00:00,"{'w': '0.0614', 'd': '0.1686', 'l': '0.77'}"
26853,True,83,81,"{'h': '0', 'a': '1'}","{'h': '1.37264', 'a': '1.02684'}",2025-02-22 15:00:00,"{'w': '0.4239', 'd': '0.3113', 'l': '0.2648'}"
26856,True,228,78,"{'h': '0', 'a': '2'}","{'h': '0.23426', 'a': '1.46203'}",2025-02-22 15:00:00,"{'w': '0.0391', 'd': '0.2007', 'l': '0.7602'}"
26857,True,285,82,"{'h': '1', 'a': '4'}","{'h': '1.15389', 'a': '1.58741'}",2025-02-22 15:00:00,"{'w': '0.2241', 'd': '0.2857', 'l': '0.4902'}"
26861,True,74,220,"{'h': '0', 'a': '4'}","{'h': '0.154147', 'a': '5.12018'}",2025-02-22 15:00:00,"{'w': '0', 'd': '0.0021', 'l': '0.9979'}"
26854,True,71,80,"{'h': '2', 'a': '1'}","{'h': '2.69413', 'a': '2.17418'}",2025-02-22 17:30:00,"{'w': '0.5071', 'd': '0.2492', 'l': '0.2437'}"
26860,True,86,249,"{'h': '4', 'a': '3'}","{'h': '3.45858', 'a': '2.38603'}",2025-02-23 14:00:00,"{'w': '0.6361', 'd': '0.2024', 'l': '0.1615'}"
26859,True,88,87,"{'h': '0', 'a': '2'}","{'h': '0.558203', 'a': '0.800048'}",2025-02-23 16:30:00,"{'w': '0.2229', 'd': '0.3839', 'l': '0.3932'}"
26863,True,220,73,"{'h': '2', 'a': '1'}","{'h': '2.57927', 'a': '1.70169'}",2025-02-25 19:30:00,"{'w': '0.5925', 'd': '0.2144', 'l': '0.1931'}"
26867,True,229,228,"{'h': '1', 'a': '2'}","{'h': '0.928973', 'a': '1.43473'}",2025-02-25 19:30:00,"{'w': '0.2308', 'd': '0.264', 'l': '0.5052'}"
26868,True,78,71,"{'h': '4', 'a': '1'}","{'h': '4.02522', 'a': '0.667217'}",2025-02-25 19:30:00,"{'w': '0.9849', 'd': '0.0127', 'l': '0.0024'}"
26869,True,80,74,"{'h': '4', 'a': '0'}","{'h': '2.98234', 'a': '0.845039'}",2025-02-25 20:15:00,"{'w': '0.8414', 'd': '0.1106', 'l': '0.048'}"
26862,True,244,72,"{'h': '1', 'a': '1'}","{'h': '1.34009', 'a': '1.44955'}",2025-02-26 19:30:00,"{'w': '0.3083', 'd': '0.3272', 'l': '0.3645'}"
26864,True,249,83,"{'h': '0', 'a': '0'}","{'h': '0.508611', 'a': '1.31766'}",2025-02-26 19:30:00,"{'w': '0.1237', 'd': '0.2822', 'l': '0.5941'}"
26865,True,82,88,"{'h': '0', 'a': '1'}","{'h': '1.28426', 'a': '2.38641'}",2025-02-26 19:30:00,"{'w': '0.1445', 'd': '0.1966', 'l': '0.6589'}"
26871,True,89,285,"{'h': '3', 'a': '2'}","{'h': '1.40202', 'a': '1.04498'}",2025-02-26 19:30:00,"{'w': '0.4582', 'd': '0.3388', 'l': '0.203'}"
26870,True,87,86,"{'h': '2', 'a': '0'}","{'h': '1.40027', 'a': '0.45882'}",2025-02-26 20:15:00,"{'w': '0.6317', 'd': '0.2727', 'l': '0.0956'}"
26866,True,81,75,"{'h': '2', 'a': '0'}","{'h': '1.70437', 'a': '0.289578'}",2025-02-27 20:00:00,"{'w': '0.844', 'd': '0.1313', 'l': '0.0247'}"
26878,True,249,88,"{'h': '1', 'a': '0'}","{'h': '0.501476', 'a': '0.721234'}",2025-03-08 12:30:00,"{'w': '0.2224', 'd': '0.4104', 'l': '0.3672'}"
26873,True,220,228,"{'h': '2', 'a': '1'}","{'h': '1.94417', 'a': '0.708227'}",2025-03-08 15:00:00,"{'w': '0.7336', 'd': '0.201', 'l': '0.0654'}"
26875,True,78,285,"{'h': '1', 'a': '0'}","{'h': '3.13879', 'a': '1.63282'}",2025-03-08 15:00:00,"{'w': '0.7226', 'd': '0.1671', 'l': '0.1103'}"
26876,True,87,74,"{'h': '3', 'a': '1'}","{'h': '4.98996', 'a': '0.511566'}",2025-03-08 15:00:00,"{'w': '0.9927', 'd': '0.0062', 'l': '0.0011'}"
26872,True,244,71,"{'h': '0', 'a': '1'}","{'h': '0.637743', 'a': '1.29638'}",2025-03-08 17:30:00,"{'w': '0.1633', 'd': '0.2951', 'l': '0.5416'}"
26881,True,229,72,"{'h': '1', 'a': '1'}","{'h': '0.812432', 'a': '1.3672'}",2025-03-08 20:00:00,"{'w': '0.194', 'd': '0.2875', 'l': '0.5185'}"
26874,True,80,75,"{'h': '1', 'a': '0'}","{'h': '1.76844', 'a': '0.108487'}",2025-03-09 14:00:00,"{'w': '0.8869', 'd': '0.1028', 'l': '0.0103'}"
26879,True,82,73,"{'h': '2', 'a': '2'}","{'h': '1.35053', 'a': '2.22536'}",2025-03-09 14:00:00,"{'w': '0.1689', 'd': '0.2356', 'l': '0.5955'}"
26877,True,89,83,"{'h': '1', 'a': '1'}","{'h': '1.31107', 'a': '1.82996'}",2025-03-09 16:30:00,"{'w': '0.2494', 'd': '0.2503', 'l': '0.5003'}"
26880,True,81,86,"{'h': '0', 'a': '1'}","{'h': '0.823986', 'a': '1.62976'}",2025-03-10 20:00:00,"{'w': '0.1317', 'd': '0.2723', 'l': '0.596'}"
26885,True,72,81,"{'h': '1', 'a': '1'}","{'h': '1.189', 'a': '0.516029'}",2025-03-15 15:00:00,"{'w': '0.5617', 'd': '0.2988', 'l': '0.1395'}"
26887,True,285,249,"{'h': '2', 'a': '4'}","{'h': '0.520839', 'a': '1.30722'}",2025-03-15 15:00:00,"{'w': '0.1282', 'd': '0.2796', 'l': '0.5922'}"
26889,True,88,220,"{'h': '2', 'a': '2'}","{'h': '2.02642', 'a': '2.11119'}",2025-03-15 15:00:00,"{'w': '0.3549', 'd': '0.2457', 'l': '0.3994'}"
26891,True,74,229,"{'h': '1', 'a': '2'}","{'h': '1.2821', 'a': '0.540718'}",2025-03-15 15:00:00,"{'w': '0.5861', 'd': '0.2875', 'l': '0.1264'}"
26882,True,73,244,"{'h': '1', 'a': '2'}","{'h': '2.02714', 'a': '1.60321'}",2025-03-15 17:30:00,"{'w': '0.4754', 'd': '0.2508', 'l': '0.2738'}"
26883,True,83,80,"{'h': '1', 'a': '0'}","{'h': '0.695725', 'a': '0.286036'}",2025-03-16 13:30:00,"{'w': '0.4147', 'd': '0.45', 'l': '0.1353'}"
26886,True,228,82,"{'h': '2', 'a': '0'}","{'h': '1.03966', 'a': '1.40865'}",2025-03-16 13:30:00,"{'w': '0.2471', 'd': '0.284', 'l': '0.4689'}"
26888,True,75,89,"{'h': '0', 'a': '3'}","{'h': '1.30455', 'a': '1.13892'}",2025-03-16 19:00:00,"{'w': '0.4016', 'd': '0.2898', 'l': '0.3086'}"
26892,True,83,228,"{'h': '2', 'a': '1'}","{'h': '2.30189', 'a': '1.44206'}",2025-04-01 19:45:00,"{'w': '0.5873', 'd': '0.2548', 'l': '0.1579'}"
26895,True,229,81,"{'h': '1', 'a': '0'}","{'h': '1.10359', 'a': '1.73057'}",2025-04-01 19:45:00,"{'w': '0.1952', 'd': '0.2691', 'l': '0.5357'}"
26894,True,249,89,"{'h': '1', 'a': '0'}","{'h': '0.512063', 'a': '1.86688'}",2025-04-01 20:00:00,"{'w': '0.077', 'd': '0.191', 'l': '0.732'}"
26893,True,220,71,"{'h': '0', 'a': '3'}","{'h': '0.558009', 'a': '1.20715'}",2025-04-02 19:45:00,"{'w': '0.1514', 'd': '0.2948', 'l': '0.5538'}"
26896,True,73,285,"{'h': '1', 'a': '2'}","{'h': '1.99637', 'a': '1.41263'}",2025-04-02 19:45:00,"{'w': '0.5322', 'd': '0.248', 'l': '0.2198'}"
